year,type,count,price,vacancy
2033,MH,0,NaN,0.0
2034,SFD,269551,1209.8122340666516,0.2645403029438253
2034,SFA,0,NaN,0.0
2034,MF234,107684,610.1251686639914,0.13850446428571428
2034,MF5plus,85774,767.4298777431138,0.13410874439461884
2034,MH,0,NaN,0.0
2035,SFD,269251,1209.4294162502583,0.2699897236515539
2035,SFA,0,NaN,0.0
2035,MF234,107827,608.5044663395087,0.14396753463838638
2035,MF5plus,85926,764.965449776312,0.13677804462890852
2035,MH,0,NaN,0.0
2036,SFD,268963,1208.7626001166607,0.27710574891086753
2036,SFA,0,NaN,0.0
2036,MF234,108336,604.0937877035043,0.1458261845363406
2036,MF5plus,86336,759.9419260673595,0.1411214300677327
2036,MH,0,NaN,0.0
2037,SFD,268684,1207.9762175821875,0.2853626707019181
2037,SFA,0,NaN,0.0
