person,household,autos,avs,homeZone,jobZone,timeCar
30448,14375,2,2,3570,2586,24.820686833496097
1976847,14375,2,2,3570,3436,5.849541223510743
30666,14477,2,2,1378,419,47.752130967529304
30667,14477,2,2,1378,4697,51.27338059033203
30668,14477,2,2,1378,1386,3.570964769104004
4761150,14584,2,2,1185,1187,3.0185550394897462
4432886,14866,2,2,1070,4660,80.23812816796875
1663529,14991,1,1,758,963,7.900158
31808,15006,1,1,4598,4616,7.898240440490723
31940,15065,1,1,2141,2125,10.654610670959473
32033,15113,1,1,2142,2217,13.39115425164795
4640379,15113,1,1,2142,2277,23.037541633544922
32121,15152,1,1,3807,4307,11.242913859313965
32449,15314,1,1,2409,2393,16.122441583007813
32686,15434,0,0,120,143,18.55983774206543
32687,15434,0,0,120,1162,28.282710825195316
5200326,15434,0,0,120,4586,76.35614948828126
33303,15710,1,1,2290,2137,26.03897698657227
5343889,15710,1,1,2290,2317,10.802906686950685
4134575,16021,2,2,1911,1022,42.257790939697266
3260174,16021,2,2,1911,4665,38.54401630761719
34141,16099,1,1,164,253,13.462036813476564
34337,16190,2,2,1901,1954,5.649311897552491
4948208,16190,2,2,1901,1988,5.194103106872559
5186407,16190,2,2,1901,2322,43.74890555957032
34750,16400,1,1,2642,1233,20.219719978759766
34946,16490,1,1,2670,2638,1.4126142095642091
35738,16849,1,1,3202,3442,9.062510348144531
4665633,17093,2,2,4598,4601,6.820627946289063
4488760,17093,2,2,4598,1631,49.411779231445315
36264,17102,2,2,233,118,7.890131757812501
4995938,17102,2,2,233,4615,66.02428188500977
36286,17112,1,1,69,48,5.142251178741455
36311,17124,2,2,332,346,8.877158130432129
3402368,17124,2,2,332,2329,67.86639636328125
3778226,17134,1,1,2510,2511,0.550011
4559151,17346,2,2,2680,2989,17.005717304809572
4499728,17346,2,2,2680,425,51.36272970800782
36927,17428,1,1,2641,2804,9.624847644470215
36948,17439,1,1,180,201,2.4262158207092286
37060,17494,2,2,1621,1162,33.146337555419926
5133768,17494,2,2,1621,2278,20.32347978503418
5285194,17494,2,2,1621,3613,30.97507627624512
4794765,17528,1,1,3171,4488,9.249449511657716
37236,17567,1,1,4371,4255,5.026580632141114
37237,17567,1,1,4371,165,53.35442806982422
1882157,17567,1,1,4371,4454,17.749410970703128
4709269,17596,1,1,310,4831,85.45743828125
3362373,17790,2,2,201,264,22.95009685083008
37808,17835,1,1,332,4419,58.41916559301758
4661758,17873,2,2,2596,2987,6.641715066345215
4639738,17979,2,2,3138,4497,22.57231423022461
4882417,17979,2,2,3138,3952,7.012559885437012
38252,18054,0,0,2280,2185,11.71773414654541
4816064,18185,3,3,1762,1465,11.08543085131836
38690,18259,1,1,826,460,13.253542653442384
997643,18313,2,2,2688,2932,7.284986598510743
38807,18314,2,2,1071,636,11.85362350164795
4480167,18468,2,2,1847,1684,13.679477889099122
39153,18471,0,0,504,477,11.843327682128907
4621328,18511,2,2,1722,419,42.55884269628906
4611610,18511,2,2,1722,3074,26.13048679199219
39321,18549,1,1,1379,1334,4.376874848571778
39978,18872,2,2,118,118,1.7608638705444337
40148,18948,3,3,180,122,12.350976384704591
5464462,18994,1,1,2041,2056,22.257403146972656
4893443,19007,1,1,297,1588,35.173746266845704
40446,19090,2,2,474,465,5.888488535644532
40888,19311,2,2,912,1085,24.01781229650879
41142,19422,1,1,1130,43,47.894093442138676
4485612,19553,1,1,2923,3052,6.2914893526611335
41514,19611,1,1,1342,579,31.879029088012697
4787259,19611,1,1,1342,4745,59.53217613403321
4893865,19634,2,2,4077,2650,21.993479818481447
42287,19994,1,1,1389,1322,6.797511435791016
4810361,20093,1,1,147,3771,53.828184289550784
4809366,20239,3,3,1492,4326,24.528391762451175
5360127,20239,3,3,1492,2492,30.879379375366213
4762457,20353,1,1,2139,2736,48.807209848632816
43234,20451,2,2,3915,2816,26.293885242187503
43550,20603,1,1,99,164,5.504877449676514
2243772,20676,1,1,1114,130,35.72548663085938
5986564,20714,3,3,2082,42,67.95417481152344
4727275,20715,1,1,1900,1217,27.588969330200197
43785,20717,2,2,233,331,11.511953053466797
4854417,20748,1,1,3457,3686,6.611990859405518
44079,20861,1,1,1283,1085,8.747216770263673
2142681,20943,3,3,2722,3704,18.713726724731448
44285,20952,2,2,151,861,60.07349962304688
44286,20952,2,2,151,336,13.317270734619141
44307,20962,1,1,173,347,9.311817498901368
44638,21112,1,1,1341,1331,11.801048801086427
44745,21161,2,2,349,249,4.669578863342285
45141,21328,1,1,243,1168,17.350951260131836
45451,21472,1,1,603,1070,15.39103860888672
4686362,21473,2,2,2054,2049,3.0356965973205567
45932,21711,2,2,365,291,15.515711512451173
4439752,21830,3,3,409,1419,41.70793456518555
4487946,21830,3,3,409,2,44.13488740014649
46253,21855,2,2,129,140,10.37906296447754
46437,21940,2,2,2324,2330,11.201860792175294
46501,21976,1,1,164,164,0.3117234584655762
46579,22015,0,0,785,875,7.166687927246095
46848,22136,2,2,243,4608,70.00888712890625
4462972,22136,2,2,243,96,23.68566860949707
47414,22405,1,1,60,4180,78.31025758007813
4962266,22567,1,1,2009,4346,5.30630526135254
47959,22665,1,1,3664,3730,3.2396552459106447
47960,22665,1,1,3664,3819,9.093374409423829
3135800,22718,1,1,3669,3501,5.01758132699585
4820404,22718,1,1,3669,2255,54.98539330566407
48140,22744,1,1,457,439,22.432544996093753
4857994,22930,1,1,687,519,10.18757455633545
48609,22961,3,3,1855,341,45.256032055664065
2214712,22961,3,3,1855,2366,37.95745672509766
4668983,22961,3,3,1855,4557,47.57740009667969
5252680,23071,2,2,497,224,53.52362497583008
5171434,23205,2,2,355,2813,46.327952907714845
49231,23250,1,1,1374,395,52.517981490966804
4478358,23250,1,1,1374,2421,30.903413466064457
49313,23294,2,2,2642,1913,17.89421570593262
49314,23294,2,2,2642,427,53.9242636850586
1632524,23294,2,2,2642,346,49.48327317431641
4544353,23542,1,1,165,4454,66.6077204741211
4425983,23542,1,1,165,3935,61.03332513427735
50041,23641,1,1,4096,2668,17.670049438842774
2436586,23641,1,1,4096,4490,33.49660701184082
50177,23708,2,2,244,4477,58.7286485078125
287872,23708,2,2,244,3195,77.31693530517579
50548,23885,1,1,2034,2043,14.958083172607424
5088689,24015,3,3,4829,4697,23.89404883496094
4601115,24072,2,2,759,863,10.19989271447754
51058,24132,2,2,1913,1273,26.570736075317384
51136,24165,1,1,3961,4748,39.24108835424805
4051959,24165,1,1,3961,3676,6.378428550720216
51400,24284,2,2,3173,3193,13.46510287414551
4862267,24309,1,1,778,886,11.31465398223877
51464,24318,1,1,1602,1219,8.118447989898682
51666,24406,2,2,665,3820,53.05044249804688
51667,24406,2,2,665,582,4.4571356497192385
3037533,24455,1,1,759,577,10.32292780859375
4725738,24748,1,1,4048,3560,5.857885913513184
52458,24775,1,1,252,410,29.77036468249512
3808973,24775,1,1,252,1560,48.2738861940918
52493,24794,1,1,356,339,8.976968883117676
52494,24794,1,1,356,355,2.6245382685241703
52875,24972,1,1,2349,2370,7.566924305023194
5298923,24976,1,1,4487,3157,15.384186258300783
5013013,24988,2,2,300,4111,58.72535661254883
52916,24992,0,0,3325,144,48.35020607983399
5115944,24992,0,0,3325,3310,2.1245863802413942
4724579,25058,2,2,3743,3813,5.7965362164917
4922250,25058,2,2,3743,4661,32.24841717224121
5358088,25058,2,2,3743,3813,5.7965362164917
377418,25072,2,2,84,3961,79.55833755419923
4523384,25072,2,2,84,1990,67.72358344848634
53146,25100,2,2,811,4698,80.88153296289063
328771,25100,2,2,811,990,10.146501143737794
4867710,25279,0,0,3713,4334,14.162924650939942
54238,25620,1,1,301,331,5.847912060882569
54441,25720,0,0,1,1369,72.43891619726563
54495,25744,1,1,240,198,6.327395018676758
54496,25744,1,1,240,355,7.927386327758789
4047978,25802,1,1,4832,4893,14.51634765350342
4546153,26046,3,3,4517,4513,1.8637331815109255
6246759,26046,3,3,4517,602,72.63312581054689
873914,26240,2,2,2563,20,69.49539215869142
4163148,26240,2,2,2563,2508,47.54293488916016
55529,26243,1,1,1571,1244,11.981331947692873
55547,26254,2,2,910,74,63.246748308105474
4893345,26254,2,2,910,650,11.13028953656006
55728,26338,2,2,1569,399,38.93667959692383
240253,26338,2,2,1569,4067,28.424270459716798
55740,26344,2,2,2530,2531,8.622370930297853
1839504,26432,2,2,2980,887,39.518230127441406
55972,26459,2,2,2,2,2.6631259746704106
4941779,26744,2,2,799,504,12.47850579071045
5102501,26768,2,2,3546,2498,36.21060375488282
4584622,26849,2,2,660,2444,36.23057892651367
4834980,26849,2,2,660,511,7.4736317287597664
3994178,27156,2,2,4096,4277,6.885158655822754
4563715,27172,3,3,1726,1714,3.8539159337921145
4732037,27172,3,3,1726,2687,24.13037761743164
57714,27265,2,2,892,3883,46.82747868579102
4673640,27265,2,2,892,967,10.747392067565919
58123,27467,2,2,347,321,10.95106740563965
4798222,27534,1,1,601,470,23.45923585827637
4903194,27575,2,2,4197,4126,6.742660078369141
58578,27676,1,1,2744,4529,32.09080293603516
58892,27828,1,1,3649,4637,21.405681197509768
5650131,27828,1,1,3649,3441,6.11760892199707
58928,27848,3,3,142,1738,44.41189896240235
59037,27898,2,2,470,465,4.077661812835694
59385,28050,1,1,3554,4427,17.61386545385742
2833598,28090,2,2,3032,3813,16.62093279449463
2300498,28311,1,1,254,8,32.12054799707032
60191,28445,1,1,3001,3158,24.87874260070801
3035451,28445,1,1,3001,4828,51.88978696118164
60247,28469,1,1,2733,1521,10.597292426635743
60557,28614,1,1,178,203,5.829282232727051
60966,28821,2,2,80,44,7.718916582275392
5117532,28821,2,2,80,2985,73.94337336914063
60973,28824,0,0,2287,2279,13.763971562988282
61094,28876,3,3,1202,1205,6.484138977874756
61095,28876,3,3,1202,1736,38.34615264990234
61150,28901,1,1,206,2593,57.02448031054688
62109,29360,0,0,590,524,22.724561334350586
4918495,29360,0,0,590,1502,47.8383387463379
62145,29372,3,3,1439,1436,4.525521823730469
62287,29436,1,1,700,871,6.368508104919434
62289,29436,1,1,700,1059,24.45489175732422
62573,29567,2,2,4397,2739,31.372345777465824
4212059,29567,2,2,4397,4694,28.88916216296387
4893670,29595,2,2,244,1117,24.399940707153323
4806225,29615,2,2,322,611,81.20689754296876
62938,29732,0,0,2812,1072,53.409075972656254
63050,29792,2,2,4090,2611,20.28358437451172
1971201,29792,2,2,4090,4745,40.446617835449224
63138,29829,1,1,841,497,18.91764519104004
63209,29860,3,3,2348,2331,13.267208698242188
63571,30035,1,1,747,502,6.707135889709473
5094332,30412,2,2,1691,3491,24.43046703381348
64557,30491,2,2,3262,1546,5.262908397338868
2471410,30491,2,2,3262,4273,18.187650122680665
65052,30705,2,2,950,1195,54.88798738623047
4443387,30705,2,2,950,537,22.004370742675782
1678318,30705,2,2,950,4266,61.508070143310555
4929514,30841,1,1,2885,2867,1.3762812889099123
65542,30928,1,1,188,399,16.17398680334473
65545,30928,1,1,188,3370,44.45619102661133
65832,31059,1,1,98,366,23.851199263793948
65877,31082,1,1,4065,62,77.74799047558594
65879,31082,1,1,4065,4085,2.239837683227539
4302439,31082,1,1,4065,4739,34.05197904028321
65943,31115,1,1,2212,2213,6.928973619018556
65944,31115,1,1,2212,2478,79.50074362890625
1961363,31115,1,1,2212,1835,53.639805684814455
5678796,31115,1,1,2212,1485,55.781006548339846
66047,31163,2,2,2914,4199,16.261932084350587
66048,31163,2,2,2914,465,52.15168998559571
66343,31295,1,1,3019,2650,10.69611235546875
2862037,31346,1,1,218,2910,54.07655758374024
3248114,31560,1,1,1194,2319,39.960271845703126
5047039,31560,1,1,1194,288,42.9321126940918
5440489,31560,1,1,1194,2202,34.838835597412114
5676660,31560,1,1,1194,113,32.26681353625489
66946,31570,1,1,235,2034,64.62381442309571
4042671,31570,1,1,235,321,10.680359883850098
5037038,31865,2,2,2926,4686,46.715611214111334
67634,31882,2,2,3151,3163,4.719833672943116
68396,32242,3,3,320,1164,25.226843231201173
1663825,32346,2,2,1026,1025,1.3575550741424562
69138,32600,2,2,3041,4520,21.697056653808595
5404671,32600,2,2,3041,1677,26.12840341699219
69837,32909,1,1,2874,2657,11.887129420776368
5107628,32992,0,0,114,113,6.57194794430542
5145933,32992,0,0,114,2490,80.0219047680664
70312,33131,0,0,502,743,8.81032024584961
4909843,33145,1,1,1526,2185,34.076291863769534
4491690,33232,2,2,3098,4346,33.39331922021485
4630247,33232,2,2,3098,3510,11.30344261706543
70740,33339,1,1,4873,4876,5.273522623291016
2313185,33339,1,1,4873,4482,30.404445153564456
3413940,33438,2,2,373,4842,75.07148837890625
5614617,33438,2,2,373,253,11.987137524414063
4634228,33465,2,2,3239,3467,5.5931574134826665
4801362,33471,1,1,1756,1814,4.389670107727051
4822829,33471,1,1,1756,4727,59.52097799340821
4458748,33696,1,1,1926,3204,6.572719545837403
4577760,33696,1,1,1926,2387,50.68063191918946
71617,33755,1,1,3509,403,45.41345301000977
269404,33755,1,1,3509,4080,9.14009165234375
71669,33780,1,1,2620,2699,8.99558396081543
71687,33787,1,1,2675,71,59.95369335327149
4487473,33849,2,2,145,649,56.4502297307129
213833,33967,2,2,1749,1274,25.92256433935547
213832,33967,2,2,1749,2046,54.80685376489258
72878,34332,2,2,326,201,7.948119876373291
72922,34354,0,0,172,1686,38.879512926269534
72924,34354,0,0,172,4521,76.86022858007813
5016057,34373,2,2,1355,1029,20.925992241943362
4871918,34373,2,2,1355,1582,18.534202463745117
3350648,34543,3,3,3427,3539,8.439338603546144
73533,34647,1,1,2256,2255,4.672595586273194
4782646,34764,0,0,3524,3074,6.280218985656739
73933,34840,1,1,4069,4162,7.101454790740967
4793439,35071,1,1,2437,2479,12.749101412475587
166488,35160,3,3,1581,1649,12.905495938415529
166489,35160,3,3,1581,3117,32.32777870410156
3174222,35160,3,3,1581,165,40.92028860424805
74629,35166,3,3,1212,1626,7.822236417999268
3980831,35166,3,3,1212,2025,44.7563679284668
4958454,35166,3,3,1212,4135,39.27535824536133
4858957,35171,3,3,2865,2980,16.59232606188965
4808137,35171,3,3,2865,4866,46.424923434326175
74715,35209,1,1,319,142,11.20803970806885
5343992,35209,1,1,319,1445,47.2963886171875
74844,35266,2,2,245,291,22.04401183496094
74901,35289,1,1,3956,3502,6.62362846194458
75095,35388,1,1,485,483,6.463963912109375
75338,35498,2,2,3369,2795,10.239940715942383
5114218,35581,1,1,957,885,11.200984920166016
75544,35603,1,1,2344,2018,4.477560455993653
3040891,35884,1,1,3664,4083,5.457937423980713
76169,35897,2,2,645,3877,50.29461345678711
76586,36091,1,1,3932,2659,15.063200020996096
2490060,36091,1,1,3932,4329,19.808102859863283
77015,36296,2,2,3549,4833,44.668963836669924
77014,36296,2,2,3549,2051,66.10308798583985
944451,36296,2,2,3549,1077,37.48405858544922
4138907,36417,1,1,2666,2604,12.14033577874756
572421,36423,1,1,3291,409,43.878221296875004
5009833,36423,1,1,3291,3499,3.3410369223480227
77334,36443,1,1,1837,1718,13.332635625244142
4768920,36516,0,0,1143,419,48.570628782470706
77534,36534,1,1,4657,284,79.29817610107422
78207,36839,1,1,339,4860,88.73606016748047
78431,36938,2,2,1884,3079,19.110023713012698
3162324,36938,2,2,1884,1666,23.182035083251954
78458,36951,1,1,139,208,7.0846001038818365
78805,37104,1,1,186,1170,21.273144774047854
4515331,37104,1,1,186,397,22.50668995227051
4948226,37104,1,1,186,327,15.020300603454592
5001673,37104,1,1,186,31,29.713847031982425
79126,37253,0,0,944,17,51.56647727246094
1075826,37253,0,0,944,2723,40.09291203100586
79184,37280,1,1,2104,2163,4.4477935235900885
79259,37318,2,2,1625,2098,22.18796816455078
79277,37324,2,2,3315,1894,10.030428265686036
4507780,37324,2,2,3315,930,50.883948159912116
4976196,37356,2,2,213,31,27.87260130480957
79453,37409,0,0,1430,1429,4.250330925735474
2335603,37417,3,3,3212,3328,6.7377715732116705
80642,37985,0,0,213,195,4.694064114593506
2216293,37985,0,0,213,406,17.375166425415042
80842,38077,1,1,1752,734,38.82441335424805
81267,38280,1,1,3826,4184,6.269979116149903
382898,38356,2,2,301,2766,51.2339755053711
2962889,38356,2,2,301,1175,27.151655896606446
81549,38423,2,2,242,321,12.580455868408205
4536461,38423,2,2,242,751,62.04803048657227
81621,38456,1,1,631,2719,54.241799332519534
4818427,38456,1,1,631,639,4.118932322067261
81657,38468,2,2,2417,1054,25.23951641760254
81656,38468,2,2,2417,1562,40.05888628540039
81733,38503,1,1,1489,1431,10.439545944946289
4703968,38582,2,2,3004,2575,18.452802316894534
82017,38637,2,2,161,255,10.85365436529541
4591654,38637,2,2,161,3048,59.569701298583986
4001549,38781,1,1,4507,1274,45.72973537719727
781585,38967,2,2,4438,4421,6.323221147766113
82837,39029,1,1,300,324,3.6483688134918215
5091710,39029,1,1,300,253,9.413234525573731
82904,39058,1,1,156,1636,50.67518747436524
5093716,39058,1,1,156,1905,51.31206951513672
83472,39332,2,2,297,2557,57.15006875976563
83706,39429,2,2,1896,1931,4.721652556976319
83875,39509,0,0,2014,4351,6.96484062866211
84031,39566,2,2,4146,3374,12.492916479309082
1945277,39566,2,2,4146,1233,37.92257647021485
84134,39612,0,0,318,183,5.899119037963867
4398292,39668,2,2,1716,1578,11.166025317993165
84827,39931,1,1,1297,1239,12.219126620483399
4860250,39951,2,2,4040,3805,8.486483609741212
5359199,39951,2,2,4040,4188,5.2999890136108405
2105737,40038,1,1,4143,4427,17.564029252075198
5102595,40038,1,1,4143,1653,29.609509414672853
85184,40091,1,1,2944,2601,18.268144896606447
2219421,40091,1,1,2944,4810,45.228598238769536
2219422,40091,1,1,2944,2099,50.61761796362305
85291,40138,3,3,4327,327,47.37315203393555
85620,40297,0,0,834,1067,19.07448629980469
85633,40302,1,1,3001,2454,34.21897049853516
4819983,40302,1,1,3001,3553,11.773290474121094
85660,40315,3,3,1811,1816,2.327745833770752
4883625,40467,1,1,1298,525,29.738959432006837
5011235,40467,1,1,1298,2677,21.934018180053712
535910,40533,1,1,134,4661,74.3448462421875
4944245,40533,1,1,134,2300,59.99789182836915
86129,40542,1,1,240,1072,80.99991098144532
86133,40542,1,1,240,96,26.89084949243164
242600,40602,3,3,1298,912,28.524736336181643
1775269,40602,3,3,1298,1397,13.783518462707521
4790540,40635,1,1,2061,2049,3.539804935714722
86357,40648,1,1,2424,2422,4.030195857025147
5360621,40648,1,1,2424,1992,44.29604784985352
161182,40668,1,1,3570,3615,3.429027472000122
86995,40960,0,0,3626,3833,5.470743873138428
87032,40975,2,2,603,758,12.194277694152833
4750469,40999,2,2,2219,2229,7.993789836791993
87429,41163,2,2,1900,1686,13.36766541925049
4444647,41288,2,2,1495,1201,42.01403199560547
4650123,41288,2,2,1495,3141,24.556110415771485
947022,41389,1,1,1061,898,10.95708254058838
4935185,41393,1,1,3623,4087,7.487001747131348
5354319,41393,1,1,3623,4655,28.038380173706056
88286,41553,1,1,1728,1305,24.59295807653809
3103577,41558,3,3,209,2364,73.08926286279298
88627,41715,1,1,3235,1835,6.651502249389649
1877057,41719,1,1,3175,4547,21.294082285888674
5190979,41719,1,1,3175,2492,24.294469847778323
88662,41732,2,2,307,297,2.5243495989379885
97085,41732,2,2,307,331,8.219561360595703
4863851,41803,1,1,1072,950,18.58653301879883
89155,41966,1,1,1112,1161,6.666570604949952
826937,42066,1,1,4049,3141,14.492303390075685
5440250,42066,1,1,4049,3019,11.807818752563477
4681974,42087,2,2,1099,4462,59.57602466723633
89517,42127,3,3,2351,2370,11.426723891235353
4652069,42162,1,1,3039,3080,4.570973579101563
89635,42186,1,1,930,504,13.427275579528809
2021479,42186,1,1,930,2603,39.90813050341797
4592203,42365,2,2,4224,4045,9.026813223083497
4489450,42365,2,2,4224,1891,17.008071274414064
5172429,42494,1,1,299,3493,57.93552554931641
