year,age,men,women
2012,12,1066,1396
2012,13,1111,862
2012,14,815,1260
2012,15,1198,697
2012,16,1165,971
2012,17,1233,882
2012,18,993,981
2012,19,1228,919
2012,20,906,843
2012,21,1163,1310
2012,22,1322,1378
2012,23,1178,1228
2012,24,1876,1500
2012,25,1331,1080
2012,26,1047,1225
2012,27,1711,1409
2012,28,1469,1483
2012,29,1514,1767
2012,30,1234,1548
2012,31,1229,1451
2012,32,1549,1646
2012,33,1574,1379
2012,34,1285,1448
2012,35,1414,1385
2012,36,1630,1687
2012,37,1283,1854
2012,38,1487,1453
2012,39,1857,1438
2012,40,1485,1348
2012,41,1398,1466
2012,42,1799,1593
2012,43,1980,1608
2012,44,1719,2005
2012,45,1817,1729
2012,46,2196,2236
2012,47,2032,1896
2012,48,1932,1774
2012,49,2340,1757
2012,50,1959,2088
2012,51,1494,1767
2012,52,1525,1734
2012,53,1700,1723
2012,54,1573,1725
2012,55,1696,1414
2012,56,1499,1419
2012,57,1426,1204
2012,58,1129,1529
2012,59,1054,1269
2012,60,1128,1459
2012,61,1556,1425
2012,62,1222,1428
2012,63,1070,1327
2012,64,1341,1355
2012,65,1249,1373
2012,66,1033,1121
2012,67,1037,1057
2012,68,1060,1278
2012,69,1111,1082
2012,70,1119,1198
2012,71,1261,1487
2012,72,1369,1459
2012,73,1203,1393
2012,74,1175,1357
2012,75,919,1211
2012,76,958,1186
2012,77,891,974
2012,78,585,884
2012,79,618,717
2012,80,594,815
2012,81,403,724
2012,82,505,762
2012,83,435,577
2012,84,321,621
2012,85,321,530
2012,86,237,541
2012,87,218,411
2012,88,175,357
2012,89,163,332
2012,90,107,294
2012,91,99,174
2012,92,75,146
2012,93,27,42
2012,94,19,45
2012,95,18,35
2012,96,25,18
2012,97,18,65
2012,98,0,0
2012,99,0,0
2012,100,0,0
2013,0,876,878
2013,1,881,794
2013,2,905,814
2013,3,846,825
2013,4,1631,1181
2013,5,728,879
2013,6,1036,994
2013,7,985,941
2013,8,1090,891
2013,9,976,1238
2013,10,1044,806
2013,11,835,1089
2013,12,1062,700
2013,13,1074,1402
2013,14,1122,871
2013,15,822,1268
2013,16,1211,701
2013,17,1176,979
2013,18,1235,886
2013,19,1004,988
2013,20,1230,922
2013,21,913,852
2013,22,1168,1318
2013,23,1330,1385
2013,24,1197,1231
2013,25,1883,1507
2013,26,1332,1087
2013,27,1055,1230
2013,28,1725,1416
2013,29,1481,1494
2013,30,1518,1778
2013,31,1239,1557
2013,32,1231,1455
2013,33,1560,1652
2013,34,1580,1386
2013,35,1294,1458
2013,36,1424,1398
2013,37,1634,1699
2013,38,1288,1859
2013,39,1498,1462
2013,40,1862,1447
2013,41,1488,1355
2013,42,1408,1481
2013,43,1805,1600
2013,44,1987,1619
2013,45,1727,2010
2013,46,1834,1742
2013,47,2202,2245
2013,48,2041,1903
2013,49,1947,1783
2013,50,2341,1766
2013,51,1955,2089
2013,52,1500,1771
2013,53,1532,1737
2013,54,1701,1724
2013,55,1582,1729
2013,56,1691,1415
2013,57,1498,1420
2013,58,1417,1209
2013,59,1124,1527
2013,60,1049,1265
2013,61,1122,1457
2013,62,1541,1426
2013,63,1213,1425
2013,64,1071,1328
2013,65,1332,1350
2013,66,1225,1370
2013,67,1023,1116
2013,68,1016,1058
2013,69,1048,1270
2013,70,1112,1085
2013,71,1107,1196
2013,72,1239,1477
2013,73,1343,1441
2013,74,1170,1379
2013,75,1140,1338
2013,76,892,1200
2013,77,921,1168
2013,78,859,953
2013,79,556,863
2013,80,594,704
2013,81,559,785
2013,82,378,694
2013,83,463,726
2013,84,410,540
2013,85,281,583
2013,86,288,489
2013,87,196,489
2013,88,189,359
2013,89,149,313
2013,90,138,296
2013,91,85,243
2013,92,76,142
2013,93,52,124
2013,94,17,30
2013,95,15,34
2013,96,10,27
2013,97,13,15
2013,98,12,44
2013,99,0,0
2013,100,0,0
2014,0,813,808
2014,1,881,884
2014,2,883,797
2014,3,907,821
2014,4,856,835
2014,5,1636,1186
2014,6,740,889
2014,7,1044,999
2014,8,991,947
2014,9,1098,897
2014,10,987,1244
2014,11,1048,812
2014,12,843,1091
2014,13,1072,716
2014,14,1081,1409
2014,15,1127,884
2014,16,839,1273
2014,17,1219,708
2014,18,1180,986
2014,19,1239,892
2014,20,1007,995
2014,21,1236,930
2014,22,921,853
2014,23,1180,1323
2014,24,1337,1386
2014,25,1207,1239
2014,26,1891,1515
2014,27,1342,1094
2014,28,1057,1239
2014,29,1729,1424
2014,30,1489,1502
2014,31,1524,1789
2014,32,1248,1563
2014,33,1236,1468
2014,34,1570,1665
2014,35,1584,1396
2014,36,1306,1465
2014,37,1437,1412
2014,38,1646,1716
2014,39,1294,1868
2014,40,1507,1473
2014,41,1878,1458
2014,42,1494,1373
2014,43,1421,1494
2014,44,1816,1609
2014,45,2004,1640
2014,46,1740,2028
2014,47,1854,1750
2014,48,2215,2254
2014,49,2048,1908
2014,50,1954,1786
2014,51,2333,1778
2014,52,1950,2091
2014,53,1500,1773
2014,54,1535,1745
2014,55,1703,1731
2014,56,1586,1728
2014,57,1699,1417
2014,58,1497,1424
2014,59,1415,1214
2014,60,1121,1533
2014,61,1044,1264
2014,62,1117,1457
2014,63,1532,1424
2014,64,1207,1427
2014,65,1070,1331
2014,66,1322,1356
2014,67,1206,1365
2014,68,1004,1106
2014,69,996,1054
2014,70,1028,1266
2014,71,1097,1080
2014,72,1096,1193
2014,73,1210,1459
2014,74,1303,1437
2014,75,1155,1373
2014,76,1107,1327
2014,77,869,1167
2014,78,890,1138
2014,79,813,928
2014,80,530,837
2014,81,559,677
2014,82,527,749
2014,83,343,657
2014,84,431,694
2014,85,365,503
2014,86,251,531
2014,87,249,455
2014,88,161,443
2014,89,166,308
2014,90,123,263
2014,91,116,259
2014,92,71,208
2014,93,59,106
2014,94,40,91
2014,95,13,24
2014,96,9,27
2014,97,8,16
2014,98,9,12
2014,99,10,33
2014,100,0,0
2015,0,888,826
2015,1,820,807
2015,2,887,887
2015,3,889,803
2015,4,915,827
2015,5,871,843
2015,6,1641,1195
2015,7,746,895
2015,8,1056,1008
2015,9,996,956
2015,10,1105,911
2015,11,992,1253
2015,12,1057,822
2015,13,840,1103
2015,14,1079,729
2015,15,1090,1415
2015,16,1134,895
2015,17,846,1277
2015,18,1225,720
2015,19,1186,991
2015,20,1246,903
2015,21,1022,1002
2015,22,1242,935
2015,23,925,860
2015,24,1191,1337
2015,25,1343,1397
2015,26,1218,1247
2015,27,1897,1516
2015,28,1343,1103
2015,29,1067,1256
2015,30,1738,1436
2015,31,1497,1505
2015,32,1540,1798
2015,33,1258,1580
2015,34,1243,1481
2015,35,1590,1668
2015,36,1592,1407
2015,37,1312,1477
2015,38,1449,1428
2015,39,1651,1721
2015,40,1299,1875
2015,41,1517,1481
2015,42,1889,1461
2015,43,1508,1387
2015,44,1426,1499
2015,45,1828,1630
2015,46,2007,1656
2015,47,1744,2036
2015,48,1861,1761
2015,49,2228,2265
2015,50,2061,1925
2015,51,1967,1798
2015,52,2346,1793
2015,53,1955,2098
2015,54,1501,1776
2015,55,1534,1758
2015,56,1704,1736
2015,57,1590,1726
2015,58,1690,1414
2015,59,1494,1425
2015,60,1409,1217
2015,61,1114,1526
2015,62,1044,1263
2015,63,1107,1460
2015,64,1515,1433
2015,65,1187,1425
2015,66,1068,1323
2015,67,1305,1355
2015,68,1190,1361
2015,69,995,1100
2015,70,979,1052
2015,71,1005,1250
2015,72,1084,1076
2015,73,1080,1191
2015,74,1186,1434
2015,75,1274,1417
2015,76,1119,1349
2015,77,1074,1313
2015,78,824,1154
2015,79,844,1112
2015,80,772,903
2015,81,493,807
2015,82,521,642
2015,83,487,715
2015,84,313,618
2015,85,377,641
2015,86,322,458
2015,87,227,480
2015,88,214,416
2015,89,128,388
2015,90,141,270
2015,91,104,212
2015,92,99,216
2015,93,57,181
2015,94,41,79
2015,95,26,67
2015,96,7,16
2015,97,4,20
2015,98,7,15
2015,99,3,8
2015,100,4,25
2016,0,797,799
2016,1,890,827
2016,2,828,817
2016,3,895,893
2016,4,898,808
2016,5,918,840
2016,6,884,852
2016,7,1645,1203
2016,8,753,902
2016,9,1064,1019
2016,10,1004,961
2016,11,1114,922
2016,12,1002,1258
2016,13,1063,829
2016,14,850,1110
2016,15,1087,739
2016,16,1107,1420
2016,17,1140,911
2016,18,856,1286
2016,19,1241,725
2016,20,1197,997
2016,21,1247,910
2016,22,1030,1012
2016,23,1252,944
2016,24,932,868
2016,25,1202,1350
2016,26,1355,1407
2016,27,1235,1257
2016,28,1906,1522
2016,29,1346,1116
2016,30,1074,1273
2016,31,1751,1447
2016,32,1508,1520
2016,33,1546,1810
2016,34,1271,1592
2016,35,1252,1493
2016,36,1604,1674
2016,37,1603,1421
2016,38,1325,1493
2016,39,1454,1438
2016,40,1662,1738
2016,41,1304,1884
2016,42,1532,1497
2016,43,1895,1465
2016,44,1514,1401
2016,45,1440,1512
2016,46,1844,1642
2016,47,2021,1677
2016,48,1748,2045
2016,49,1880,1777
2016,50,2239,2275
2016,51,2070,1937
2016,52,1983,1805
2016,53,2358,1812
2016,54,1962,2108
2016,55,1508,1785
2016,56,1545,1765
2016,57,1709,1752
2016,58,1591,1724
2016,59,1684,1418
2016,60,1485,1430
2016,61,1401,1224
2016,62,1107,1531
2016,63,1036,1263
2016,64,1104,1455
2016,65,1501,1441
2016,66,1175,1422
2016,67,1056,1322
2016,68,1290,1355
2016,69,1179,1357
2016,70,983,1094
2016,71,962,1051
2016,72,986,1250
2016,73,1063,1065
2016,74,1060,1183
2016,75,1151,1424
2016,76,1232,1399
2016,77,1083,1328
2016,78,1037,1283
2016,79,782,1134
2016,80,807,1061
2016,81,728,863
2016,82,465,785
2016,83,490,611
2016,84,430,667
2016,85,277,576
2016,86,342,586
2016,87,280,411
2016,88,187,430
2016,89,179,364
2016,90,103,319
2016,91,110,241
2016,92,86,173
2016,93,72,180
2016,94,43,152
2016,95,27,54
2016,96,19,48
2016,97,5,14
2016,98,2,17
2016,99,5,7
2016,100,3,22
2017,0,806,811
2017,1,797,805
2017,2,896,836
2017,3,842,820
2017,4,904,898
2017,5,910,816
2017,6,927,843
2017,7,897,859
2017,8,1648,1211
2017,9,762,910
2017,10,1074,1029
2017,11,1019,963
2017,12,1121,930
2017,13,1017,1266
2017,14,1066,833
2017,15,861,1115
2017,16,1098,750
2017,17,1119,1425
2017,18,1146,922
2017,19,870,1295
2017,20,1252,739
2017,21,1206,1008
2017,22,1251,918
2017,23,1041,1019
2017,24,1259,947
2017,25,944,882
2017,26,1212,1360
2017,27,1364,1420
2017,28,1255,1275
2017,29,1918,1533
2017,30,1358,1130
2017,31,1089,1283
2017,32,1767,1464
2017,33,1523,1531
2017,34,1553,1822
2017,35,1285,1597
2017,36,1262,1509
2017,37,1615,1691
2017,38,1614,1432
2017,39,1335,1501
2017,40,1468,1457
2017,41,1671,1752
2017,42,1310,1888
2017,43,1548,1503
2017,44,1900,1474
2017,45,1524,1418
2017,46,1459,1520
2017,47,1857,1661
2017,48,2030,1689
2017,49,1764,2064
2017,50,1891,1793
2017,51,2247,2289
2017,52,2078,1956
2017,53,1997,1825
2017,54,2366,1821
2017,55,1975,2119
2017,56,1516,1800
2017,57,1556,1779
2017,58,1703,1755
2017,59,1596,1728
2017,60,1687,1420
2017,61,1479,1432
2017,62,1389,1226
2017,63,1098,1534
2017,64,1028,1268
2017,65,1106,1463
2017,66,1486,1437
2017,67,1159,1418
2017,68,1050,1314
2017,69,1268,1350
2017,70,1166,1350
2017,71,969,1086
2017,72,955,1037
2017,73,967,1237
2017,74,1037,1061
2017,75,1036,1177
2017,76,1127,1410
2017,77,1192,1375
2017,78,1053,1292
2017,79,993,1262
2017,80,751,1107
2017,81,760,1017
2017,82,668,817
2017,83,426,752
2017,84,444,586
2017,85,395,634
2017,86,241,532
2017,87,304,536
2017,88,255,374
2017,89,162,381
2017,90,148,314
2017,91,85,273
2017,92,81,191
2017,93,69,143
2017,94,54,144
2017,95,35,120
2017,96,18,40
2017,97,12,37
2017,98,1,10
2017,99,1,7
2017,100,5,15
2018,0,787,760
2018,1,811,815
2018,2,808,811
2018,3,901,844
2018,4,847,827
2018,5,907,905
2018,6,918,822
2018,7,935,855
2018,8,908,872
2018,9,1652,1217
2018,10,769,919
2018,11,1084,1034
2018,12,1027,969
2018,13,1134,948
2018,14,1025,1273
2018,15,1070,838
2018,16,869,1120
2018,17,1109,766
2018,18,1127,1432
2018,19,1148,933
2018,20,876,1300
2018,21,1258,748
2018,22,1225,1018
2018,23,1261,925
2018,24,1058,1027
2018,25,1266,951
2018,26,955,892
2018,27,1227,1375
2018,28,1372,1428
2018,29,1272,1291
2018,30,1935,1542
2018,31,1364,1146
2018,32,1106,1290
2018,33,1785,1479
2018,34,1537,1549
2018,35,1567,1834
2018,36,1300,1616
2018,37,1274,1524
2018,38,1622,1703
2018,39,1624,1447
2018,40,1345,1506
2018,41,1480,1472
2018,42,1679,1767
2018,43,1322,1898
2018,44,1562,1516
2018,45,1914,1485
2018,46,1530,1434
2018,47,1470,1527
2018,48,1877,1679
2018,49,2045,1710
2018,50,1777,2065
2018,51,1907,1808
2018,52,2253,2304
2018,53,2085,1969
2018,54,2010,1834
2018,55,2372,1838
2018,56,1978,2132
2018,57,1518,1804
2018,58,1554,1781
2018,59,1696,1772
2018,60,1590,1726
2018,61,1683,1427
2018,62,1479,1435
2018,63,1382,1234
2018,64,1097,1540
2018,65,1027,1275
2018,66,1110,1467
2018,67,1473,1444
2018,68,1143,1419
2018,69,1036,1311
2018,70,1257,1337
2018,71,1154,1342
2018,72,947,1076
2018,73,935,1031
2018,74,941,1233
2018,75,1015,1055
2018,76,1007,1167
2018,77,1073,1383
2018,78,1155,1354
2018,79,1011,1275
2018,80,939,1219
2018,81,704,1072
2018,82,711,978
2018,83,625,783
2018,84,400,708
2018,85,390,548
2018,86,344,582
2018,87,221,484
2018,88,256,475
2018,89,208,339
2018,90,136,322
2018,91,116,259
2018,92,66,231
2018,93,62,155
2018,94,55,99
2018,95,38,107
2018,96,29,96
2018,97,13,27
2018,98,4,26
2018,99,1,4
2018,100,5,13
2019,0,786,780
2019,1,792,767
2019,2,818,821
2019,3,819,818
2019,4,912,854
2019,5,860,841
2019,6,916,917
2019,7,931,828
2019,8,941,865
2019,9,926,889
2019,10,1664,1219
2019,11,783,933
2019,12,1092,1046
2019,13,1032,976
2019,14,1141,958
2019,15,1033,1282
2019,16,1078,846
2019,17,877,1125
2019,18,1118,785
2019,19,1137,1440
2019,20,1155,943
2019,21,885,1308
2019,22,1270,759
2019,23,1239,1029
2019,24,1270,933
2019,25,1067,1038
2019,26,1278,961
2019,27,969,900
2019,28,1231,1388
2019,29,1383,1440
2019,30,1286,1305
2019,31,1945,1550
2019,32,1376,1158
2019,33,1119,1301
2019,34,1797,1490
2019,35,1550,1567
2019,36,1572,1850
2019,37,1310,1628
2019,38,1291,1541
2019,39,1633,1713
2019,40,1637,1459
2019,41,1349,1520
2019,42,1491,1487
2019,43,1692,1789
2019,44,1337,1918
2019,45,1582,1526
2019,46,1923,1503
2019,47,1539,1448
2019,48,1486,1545
2019,49,1898,1692
2019,50,2057,1725
2019,51,1777,2077
2019,52,1927,1826
2019,53,2269,2314
2019,54,2090,1975
2019,55,2022,1843
2019,56,2373,1853
2019,57,1977,2149
2019,58,1522,1812
2019,59,1551,1791
2019,60,1702,1781
2019,61,1596,1723
2019,62,1673,1430
2019,63,1477,1447
2019,64,1372,1244
2019,65,1095,1538
2019,66,1024,1281
2019,67,1107,1456
2019,68,1463,1440
2019,69,1133,1409
2019,70,1038,1313
2019,71,1237,1344
2019,72,1135,1324
2019,73,925,1070
2019,74,919,1037
2019,75,932,1214
2019,76,985,1047
2019,77,985,1148
2019,78,1040,1360
2019,79,1114,1324
2019,80,963,1244
2019,81,890,1171
2019,82,657,1030
2019,83,664,933
2019,84,591,746
2019,85,351,655
2019,86,349,504
2019,87,297,531
2019,88,183,430
2019,89,221,427
2019,90,169,295
2019,91,110,267
2019,92,90,206
2019,93,46,182
2019,94,46,119
2019,95,36,79
2019,96,27,75
2019,97,16,64
2019,98,11,14
2019,99,3,16
2019,100,5,14
2020,0,763,700
2020,1,788,782
2020,2,799,776
2020,3,825,829
2020,4,832,824
2020,5,920,861
2020,6,871,848
2020,7,924,922
2020,8,941,834
2020,9,949,878
2020,10,941,901
2020,11,1673,1229
2020,12,792,944
2020,13,1100,1052
2020,14,1044,991
2020,15,1150,973
2020,16,1039,1296
2020,17,1084,858
2020,18,884,1133
2020,19,1135,794
2020,20,1149,1450
2020,21,1161,953
2020,22,902,1317
2020,23,1283,764
2020,24,1245,1041
2020,25,1280,943
2020,26,1079,1045
2020,27,1292,975
2020,28,988,911
2020,29,1241,1401
2020,30,1393,1451
2020,31,1298,1317
2020,32,1958,1556
2020,33,1392,1176
2020,34,1139,1309
2020,35,1807,1498
2020,36,1566,1588
2020,37,1578,1863
2020,38,1318,1640
2020,39,1301,1553
2020,40,1643,1727
2020,41,1639,1476
2020,42,1362,1541
2020,43,1499,1505
2020,44,1707,1811
2020,45,1358,1922
2020,46,1595,1539
2020,47,1938,1514
2020,48,1547,1463
2020,49,1498,1567
2020,50,1904,1701
2020,51,2068,1748
2020,52,1786,2090
2020,53,1950,1843
2020,54,2278,2323
2020,55,2101,1985
2020,56,2030,1840
2020,57,2373,1861
2020,58,1976,2163
2020,59,1523,1825
2020,60,1554,1797
2020,61,1690,1793
2020,62,1590,1725
2020,63,1666,1433
2020,64,1458,1451
2020,65,1367,1253
2020,66,1093,1539
2020,67,1018,1281
2020,68,1113,1465
2020,69,1443,1439
2020,70,1122,1399
2020,71,1028,1313
2020,72,1216,1333
2020,73,1114,1325
2020,74,898,1062
2020,75,894,1038
2020,76,914,1202
2020,77,949,1036
2020,78,949,1136
2020,79,1009,1336
2020,80,1064,1288
2020,81,905,1198
2020,82,831,1127
2020,83,612,983
2020,84,619,868
2020,85,535,695
2020,86,311,597
2020,87,311,445
2020,88,264,480
2020,89,145,381
2020,90,193,364
2020,91,142,249
2020,92,88,218
2020,93,64,164
2020,94,33,141
2020,95,34,94
2020,96,24,57
2020,97,19,50
2020,98,13,46
2020,99,9,9
2020,100,3,19
2021,0,749,705
2021,1,774,706
2021,2,795,793
2021,3,807,783
2021,4,832,834
2021,5,843,835
2021,6,931,871
2021,7,880,861
2021,8,938,929
2021,9,950,845
2021,10,959,888
2021,11,954,908
2021,12,1681,1239
2021,13,800,957
2021,14,1108,1055
2021,15,1051,998
2021,16,1162,995
2021,17,1046,1309
2021,18,1092,878
2021,19,893,1134
2021,20,1149,808
2021,21,1158,1458
2021,22,1175,968
2021,23,926,1322
2021,24,1297,781
2021,25,1258,1050
2021,26,1295,956
2021,27,1093,1050
2021,28,1299,983
2021,29,1003,926
2021,30,1262,1415
2021,31,1410,1464
2021,32,1322,1346
2021,33,1971,1567
2021,34,1403,1193
2021,35,1161,1325
2021,36,1818,1511
2021,37,1573,1600
2021,38,1592,1875
2021,39,1326,1658
2021,40,1315,1568
2021,41,1649,1741
2021,42,1649,1488
2021,43,1373,1563
2021,44,1516,1527
2021,45,1715,1825
2021,46,1369,1928
2021,47,1616,1549
2021,48,1950,1531
2021,49,1568,1472
2021,50,1515,1582
2021,51,1915,1710
2021,52,2084,1762
2021,53,1797,2101
2021,54,1967,1858
2021,55,2288,2338
2021,56,2115,1998
2021,57,2036,1853
2021,58,2372,1873
2021,59,1964,2178
2021,60,1527,1831
2021,61,1560,1798
2021,62,1688,1804
2021,63,1587,1731
2021,64,1665,1435
2021,65,1458,1457
2021,66,1345,1248
2021,67,1085,1542
2021,68,1017,1278
2021,69,1115,1470
2021,70,1419,1437
2021,71,1101,1394
2021,72,1026,1318
2021,73,1191,1329
2021,74,1090,1309
2021,75,879,1054
2021,76,879,1030
2021,77,888,1173
2021,78,915,1019
2021,79,904,1119
2021,80,966,1284
2021,81,1003,1251
2021,82,841,1166
2021,83,762,1075
2021,84,555,926
2021,85,557,813
2021,86,479,648
2021,87,271,547
2021,88,268,391
2021,89,227,423
2021,90,115,321
2021,91,160,305
2021,92,115,204
2021,93,64,179
2021,94,44,129
2021,95,30,100
2021,96,17,71
2021,97,16,44
2021,98,13,44
2021,99,7,26
2021,100,7,21
2022,0,747,715
2022,1,751,711
2022,2,784,710
2022,3,804,804
2022,4,814,793
2022,5,840,847
2022,6,852,844
2022,7,937,881
2022,8,894,873
2022,9,950,936
2022,10,960,852
2022,11,972,899
2022,12,974,918
2022,13,1687,1250
2022,14,811,969
2022,15,1118,1069
2022,16,1068,1008
2022,17,1173,1008
2022,18,1053,1318
2022,19,1101,894
2022,20,908,1143
2022,21,1156,826
2022,22,1168,1466
2022,23,1181,983
2022,24,935,1330
2022,25,1313,793
2022,26,1274,1070
2022,27,1312,971
2022,28,1101,1067
2022,29,1309,989
2022,30,1015,939
2022,31,1280,1434
2022,32,1421,1473
2022,33,1353,1364
2022,34,1988,1583
2022,35,1409,1209
2022,36,1177,1343
2022,37,1829,1521
2022,38,1589,1622
2022,39,1609,1892
2022,40,1344,1675
2022,41,1334,1587
2022,42,1672,1764
2022,43,1664,1503
2022,44,1390,1574
2022,45,1532,1548
2022,46,1730,1847
2022,47,1384,1942
2022,48,1638,1563
2022,49,1956,1547
2022,50,1578,1486
2022,51,1532,1591
2022,52,1922,1732
2022,53,2102,1776
2022,54,1806,2114
2022,55,1988,1880
2022,56,2296,2342
2022,57,2130,2011
2022,58,2045,1865
2022,59,2360,1899
2022,60,1953,2189
2022,61,1526,1838
2022,62,1563,1808
2022,63,1693,1813
2022,64,1585,1743
2022,65,1655,1440
2022,66,1443,1460
2022,67,1336,1247
2022,68,1072,1536
2022,69,1004,1276
2022,70,1103,1464
2022,71,1401,1446
2022,72,1100,1388
2022,73,1005,1307
2022,74,1166,1325
2022,75,1069,1293
2022,76,856,1050
2022,77,850,1012
2022,78,870,1164
2022,79,881,996
2022,80,865,1089
2022,81,909,1235
2022,82,949,1202
2022,83,770,1105
2022,84,685,1012
2022,85,513,871
2022,86,500,745
2022,87,423,586
2022,88,235,492
2022,89,223,349
2022,90,191,373
2022,91,90,269
2022,92,130,246
2022,93,76,165
2022,94,44,132
2022,95,37,95
2022,96,20,67
2022,97,10,55
2022,98,10,33
2022,99,7,30
2022,100,11,31
2023,0,673,706
2023,1,758,726
2023,2,757,719
2023,3,799,719
2023,4,813,813
2023,5,824,796
2023,6,851,855
2023,7,862,853
2023,8,945,889
2023,9,906,881
2023,10,960,946
2023,11,971,862
2023,12,978,906
2023,13,997,925
2023,14,1694,1255
2023,15,822,979
2023,16,1128,1080
2023,17,1079,1023
2023,18,1184,1016
2023,19,1070,1332
2023,20,1105,903
2023,21,924,1152
2023,22,1171,842
2023,23,1182,1478
2023,24,1193,1000
2023,25,950,1340
2023,26,1336,803
2023,27,1289,1080
2023,28,1329,985
2023,29,1112,1079
2023,30,1318,999
2023,31,1028,953
2023,32,1298,1453
2023,33,1436,1486
2023,34,1380,1386
2023,35,2009,1601
2023,36,1419,1224
2023,37,1193,1359
2023,38,1850,1540
2023,39,1609,1639
2023,40,1621,1905
2023,41,1358,1687
2023,42,1347,1605
2023,43,1684,1780
2023,44,1674,1519
2023,45,1405,1585
2023,46,1542,1571
2023,47,1743,1862
2023,48,1402,1949
2023,49,1646,1585
2023,50,1969,1556
2023,51,1587,1498
2023,52,1544,1604
2023,53,1933,1758
2023,54,2109,1797
2023,55,1822,2131
2023,56,2005,1904
2023,57,2302,2365
2023,58,2146,2024
2023,59,2059,1897
2023,60,2355,1911
2023,61,1970,2204
2023,62,1523,1845
2023,63,1564,1822
2023,64,1679,1830
2023,65,1587,1749
2023,66,1647,1447
2023,67,1424,1463
2023,68,1333,1250
2023,69,1071,1531
2023,70,995,1278
2023,71,1098,1460
2023,72,1376,1426
2023,73,1083,1384
2023,74,991,1299
2023,75,1132,1306
2023,76,1046,1281
2023,77,831,1035
2023,78,814,1007
2023,79,833,1144
2023,80,833,977
2023,81,834,1070
2023,82,852,1194
2023,83,878,1144
2023,84,714,1031
2023,85,617,946
2023,86,461,789
2023,87,434,674
2023,88,360,529
2023,89,204,420
2023,90,186,304
2023,91,150,318
2023,92,71,224
2023,93,90,191
2023,94,58,124
2023,95,35,104
2023,96,25,77
2023,97,15,47
2023,98,8,44
2023,99,9,20
2023,100,8,40
2024,0,683,643
2024,1,687,713
2024,2,766,730
2024,3,765,727
2024,4,809,732
2024,5,825,830
2024,6,837,804
2024,7,860,867
2024,8,877,862
2024,9,956,902
2024,10,919,898
2024,11,977,956
2024,12,986,872
2024,13,984,916
2024,14,1007,942
2024,15,1716,1266
2024,16,835,993
2024,17,1144,1093
2024,18,1102,1035
2024,19,1198,1035
2024,20,1091,1346
2024,21,1115,921
2024,22,949,1165
2024,23,1183,864
2024,24,1196,1485
2024,25,1207,1013
2024,26,965,1343
2024,27,1350,814
2024,28,1302,1091
2024,29,1342,999
2024,30,1124,1085
2024,31,1328,1010
2024,32,1045,966
2024,33,1318,1465
2024,34,1451,1509
2024,35,1408,1407
2024,36,2020,1621
2024,37,1432,1230
2024,38,1212,1378
2024,39,1855,1557
2024,40,1626,1665
2024,41,1634,1926
2024,42,1368,1697
2024,43,1372,1620
2024,44,1699,1808
2024,45,1687,1537
2024,46,1419,1604
2024,47,1556,1595
2024,48,1754,1879
2024,49,1416,1969
2024,50,1669,1603
2024,51,1973,1577
