year,type,count,price,vacancy
2026,HIGH_RISE_CONDOMINIUM_30,383820,11175.74393186669,0.03078271752935554
2026,HIGH_RISE_CONDOMINIUM_50,382629,14892.688217171672,0.030561994198598657
2026,LOW_RISE_CONDOMINIUM_30,21053,17192.920721964172,0.020524403417460473
2026,LOW_RISE_CONDOMINIUM_50,21098,25226.148251433042,0.018155944845183767
2026,DETATCHED_HOUSE_120,3228741,33816.52511762114,0.0790436287088709
2026,DETATCHED_HOUSE_200,3227740,45215.66603046007,0.0819079476599901
2027,HIGH_RISE_CONDOMINIUM_30,388924,11517.334634796835,0.03230159970819655
2027,HIGH_RISE_CONDOMINIUM_50,387545,15358.926865756195,0.0325145245133014
2027,LOW_RISE_CONDOMINIUM_30,21777,18740.172993404605,0.020472141737519593
2027,LOW_RISE_CONDOMINIUM_50,21784,27483.549351974867,0.021423831642809744
2027,DETATCHED_HOUSE_120,3301210,37066.8924110521,0.08004513214283834
2027,DETATCHED_HOUSE_200,3300372,49767.01183318922,0.08277649376963449
2028,HIGH_RISE_CONDOMINIUM_30,393477,11916.696934991995,0.03590418693626518
2028,HIGH_RISE_CONDOMINIUM_50,392123,15859.214101706402,0.035216555496781016
2028,LOW_RISE_CONDOMINIUM_30,22476,20353.95604757661,0.022363043578086973
2028,LOW_RISE_CONDOMINIUM_50,22489,29899.169071355467,0.021942710246052148
2028,DETATCHED_HOUSE_120,3368893,40812.83627082736,0.08122052217217324
2028,DETATCHED_HOUSE_200,3368720,54887.95141057356,0.08345210782299692
2029,HIGH_RISE_CONDOMINIUM_30,398239,12306.783634366924,0.03719658328186908
2029,HIGH_RISE_CONDOMINIUM_50,396719,16396.625219432764,0.03705724989352831
2029,LOW_RISE_CONDOMINIUM_30,23202,22071.803281314555,0.023135789286349885
2029,LOW_RISE_CONDOMINIUM_50,23222,32574.370459013786,0.021521632798256925
2029,DETATCHED_HOUSE_120,3440780,44782.41618196034,0.08036289665477651
2029,DETATCHED_HOUSE_200,3440744,60282.69621979295,0.08285728704077513
2030,HIGH_RISE_CONDOMINIUM_30,402732,12749.994798137797,0.03998854958956807
2030,HIGH_RISE_CONDOMINIUM_50,401071,16960.457425356228,0.039937588066112285
2030,LOW_RISE_CONDOMINIUM_30,23931,23877.180799554953,0.02456684768554435
2030,LOW_RISE_CONDOMINIUM_50,23924,35241.78351518358,0.025320816467143226
2030,DETATCHED_HOUSE_120,3513883,49478.11292968315,0.08038845843093717
2030,DETATCHED_HOUSE_200,3513426,66742.78845960724,0.08271931884499399
2031,HIGH_RISE_CONDOMINIUM_30,407525,13182.059683672931,0.04003903340186526
2031,HIGH_RISE_CONDOMINIUM_50,405802,17580.35518145768,0.0391028022469837
2031,LOW_RISE_CONDOMINIUM_30,24673,25763.42910781471,0.025155655843884503
2031,LOW_RISE_CONDOMINIUM_50,24722,38380.469883518825,0.022738672462798863
2031,DETATCHED_HOUSE_120,3589862,54529.26096684356,0.08071270443552048
