year,age,men,women
2040,23,88674,83931
2040,24,90056,85537
2040,25,90392,85526
2040,26,89012,84784
2040,27,97135,96512
2040,28,106065,109479
2040,29,112856,108867
2040,30,110122,109932
2040,31,118917,106335
2040,32,129240,111338
2040,33,134374,125599
2040,34,130002,125758
2040,35,132348,119530
2040,36,107552,92860
2040,37,98073,89527
2040,38,120658,108292
2040,39,127061,111349
2040,40,125419,114671
2040,41,115862,113096
2040,42,110945,115981
2040,43,122451,135318
2040,44,137192,153744
2040,45,134511,140323
2040,46,124031,118638
2040,47,111208,109448
2040,48,117856,125767
2040,49,118399,125091
2040,50,128919,136065
2040,51,153973,160539
2040,52,143879,148591
2040,53,156049,162144
2040,54,159029,169959
2040,55,155461,169676
2040,56,168937,186824
2040,57,119387,133447
2040,58,138907,160535
2040,59,131463,148955
2040,60,125783,155116
2040,61,149489,175417
2040,62,128285,150772
2040,63,127913,153500
2040,64,133800,162773
2040,65,135708,166239
2040,66,179171,229064
2040,67,124567,159421
2040,68,147973,180066
2040,69,128379,163114
2040,70,111070,143361
2040,71,134511,166521
2040,72,99643,136122
2040,73,99207,138359
2040,74,101559,147048
2040,75,100140,141498
2040,76,132371,188803
2040,77,88020,128361
2040,78,99429,142611
2040,79,90947,136790
2040,80,74379,119056
2040,81,75571,113205
2040,82,58239,92607
2040,83,45776,82140
2040,84,44237,82769
2040,85,40386,76572
2040,86,47864,97417
2040,87,25810,52808
2040,88,25589,52937
2040,89,20342,42635
2040,90,14126,30156
2040,91,12931,28229
2040,92,7411,17324
2040,93,6265,14438
2040,94,4063,10253
2040,95,2476,6864
2040,96,2134,6380
2040,97,1096,3298
2040,98,941,2916
2040,99,478,1571
2040,100,583,2262
2041,0,59701,56295
2041,1,60307,57388
2041,2,60761,57558
2041,3,60319,57935
2041,4,61562,58121
2041,5,61080,57910
2041,6,61799,58636
2041,7,61922,58856
2041,8,62723,59255
2041,9,63527,60174
2041,10,64409,61171
2041,11,65872,62381
2041,12,67256,63785
2041,13,68939,64882
2041,14,70108,66288
2041,15,71938,68151
2041,16,74110,70021
2041,17,76151,71335
2041,18,78046,73280
2041,19,79662,75547
2041,20,81973,78185
2041,21,84595,80437
2041,22,86056,81889
2041,23,88329,83981
2041,24,90220,85431
2041,25,91678,87066
2041,26,91946,87055
2041,27,90712,86449
2041,28,99046,98443
2041,29,107992,111367
2041,30,114731,110845
2041,31,112177,111735
2041,32,121189,108299
2041,33,131542,113614
2041,34,136495,127788
2041,35,132249,127788
2041,36,134088,121090
2041,37,109194,94402
2041,38,100044,91376
2041,39,122768,110158
2041,40,129084,113323
2041,41,127319,116604
2041,42,117582,115053
2041,43,113049,118337
2041,44,124666,137941
2041,45,139321,156085
2041,46,136344,142217
2041,47,125738,120449
2041,48,113007,111507
2041,49,119681,127760
2041,50,120368,127323
2041,51,131187,138636
2041,52,155869,162775
2041,53,145979,151071
2041,54,157991,164724
2041,55,160820,172412
2041,56,157512,172450
2041,57,169845,188449
2041,58,120932,135831
2041,59,140047,162375
2041,60,132441,150908
2041,61,127184,157393
2041,62,150072,177048
2041,63,129029,152517
2041,64,128504,155351
2041,65,134197,164536
2041,66,136796,168914
2041,67,178360,229843
2041,68,125038,161022
2041,69,147405,181050
2041,70,127674,163686
2041,71,110856,144518
2041,72,132831,166563
2041,73,98691,136475
2041,74,98051,138844
2041,75,100058,146959
2041,76,98894,141885
2041,77,128543,186623
2041,78,85918,127451
2041,79,96071,140544
2041,80,87206,133850
2041,81,71004,116084
2041,82,71079,109374
2041,83,54180,88798
2041,84,42251,78255
2041,85,40274,78042
2041,86,36550,71847
2041,87,42081,88987
2041,88,22609,47756
2041,89,22007,46920
2041,90,17191,37022
2041,91,11522,25784
2041,92,10227,23383
2041,93,5787,14008
2041,94,4782,11359
2041,95,3001,7913
2041,96,1786,5204
2041,97,1493,4703
2041,98,732,2345
2041,99,587,1955
2041,100,659,2481
2042,0,59844,56579
2042,1,60693,57223
2042,2,61421,58445
2042,3,61820,58572
2042,4,61393,59016
2042,5,62685,59157
2042,6,62221,58971
2042,7,62902,59657
2042,8,63118,59861
2042,9,63815,60278
2042,10,64700,61257
2042,11,65626,62265
2042,12,67107,63528
2042,13,68511,64940
2042,14,70229,66041
2042,15,71350,67504
2042,16,73264,69422
2042,17,75511,71258
2042,18,77564,72660
2042,19,79429,74638
2042,20,81147,77001
2042,21,83449,79630
2042,22,86146,81964
2042,23,87686,83359
2042,24,89946,85481
2042,25,91856,87037
2042,26,93346,88668
2042,27,93565,88604
2042,28,92441,88258
2042,29,100918,100468
2042,30,110093,113377
2042,31,116715,112862
2042,32,114407,113687
2042,33,123530,110347
2042,34,133899,115865
2042,35,138925,130003
2042,36,134456,129938
2042,37,135942,122820
2042,38,110991,96018
2042,39,102269,93379
2042,40,125102,112150
2042,41,131291,115283
2042,42,129276,118643
2042,43,119485,117193
2042,44,115226,120698
2042,45,127066,140604
2042,46,141537,158451
2042,47,138317,144267
2042,48,127495,122280
2042,49,114887,113613
2042,50,121445,129819
2042,51,122306,129545
2042,52,133499,141224
2042,53,157808,165093
2042,54,147947,153733
2042,55,159912,167398
2042,56,162727,174863
2042,57,159477,175174
2042,58,170683,190243
2042,59,122549,138191
2042,60,141101,164288
2042,61,133350,153027
2042,62,128553,159624
2042,63,150547,178639
2042,64,129541,154267
2042,65,129052,157050
2042,66,134690,166292
2042,67,137650,171646
2042,68,177404,230549
2042,69,125305,162619
2042,70,146506,181908
2042,71,126825,164321
2042,72,110420,145486
2042,73,130934,166611
2042,74,97537,136778
2042,75,96750,139171
2042,76,98252,146553
2042,77,97185,141962
2042,78,124338,183843
2042,79,83350,126046
2042,80,92277,138013
2042,81,82734,130318
2042,82,67066,112440
2042,83,66126,104916
2042,84,49968,84272
2042,85,38602,74044
2042,86,36278,72640
2042,87,32638,66527
2042,88,36451,80124
2042,89,19411,42473
2042,90,18528,40922
2042,91,14045,31435
2042,92,9283,21525
2042,93,7858,18868
2042,94,4353,11052
2042,95,3582,8820
2042,96,2172,6036
2042,97,1246,3868
2042,98,978,3318
2042,99,463,1610
2042,100,789,2850
2043,0,59894,56755
2043,1,60819,57427
2043,2,61889,58248
2043,3,62528,59525
2043,4,62922,59646
2043,5,62553,60131
2043,6,63828,60252
2043,7,63477,60078
2043,8,64044,60739
2043,9,64282,61041
2043,10,65045,61415
2043,11,65892,62368
2043,12,66868,63420
2043,13,68369,64744
2043,14,69772,66163
2043,15,71531,67225
2043,16,72717,68763
2043,17,74679,70816
2043,18,76926,72636
2043,19,79025,73993
2043,20,80900,76057
2043,21,82716,78421
2043,22,85041,81189
2043,23,87784,83567
2043,24,89369,85006
2043,25,91708,87079
2043,26,93502,88723
2043,27,94998,90312
2043,28,95231,90292
2043,29,94289,90097
2043,30,103003,102528
2043,31,112163,115383
2043,32,118817,114970
2043,33,116631,115724
2043,34,125898,112495
2043,35,136411,118313
2043,36,141345,132306
2043,37,136881,132215
2043,38,137955,124520
2043,39,112744,97668
2043,40,104460,95448
2043,41,127400,114256
2043,42,133500,117380
2043,43,131318,120742
2043,44,121454,119315
2043,45,117392,123216
2043,46,129446,143381
2043,47,143812,160818
2043,48,140279,146393
2043,49,129261,124142
2043,50,116725,115832
2043,51,123284,131945
2043,52,124289,131798
2043,53,135936,143943
2043,54,159781,167602
2043,55,150020,156389
2043,56,161996,170085
2043,57,164502,177519
2043,58,161498,178042
2043,59,171449,191958
2043,60,124003,140626
2043,61,142115,166163
2043,62,134193,155106
2043,63,129705,161991
2043,64,150931,180310
2043,65,130069,156154
2043,66,129579,158755
2043,67,135029,167963
2043,68,138434,174293
2043,69,176265,231230
2043,70,125398,164179
2043,71,145410,182792
2043,72,125696,164703
2043,73,110026,146496
2043,74,128757,166432
2043,75,96028,136900
2043,76,95032,139077
2043,77,96004,145759
2043,78,95212,141514
2043,79,119611,180421
2043,80,80289,123897
2043,81,88012,134795
2043,82,77990,126301
2043,83,62732,108071
2043,84,60848,99722
2043,85,45557,79563
2043,86,34825,69049
2043,87,32323,66843
2043,88,28745,60558
2043,89,31234,70648
2043,90,16330,37296
2043,91,15164,34838
2043,92,11151,26267
2043,93,7166,17533
2043,94,5904,14802
2043,95,3266,8522
2043,96,2544,6697
2043,97,1547,4424
2043,98,844,2741
2043,99,625,2221
2043,100,759,2839
2044,0,59593,57079
2044,1,61001,57805
2044,2,62000,58505
2044,3,63061,59372
2044,4,63736,60660
2044,5,64164,60722
2044,6,63735,61278
2044,7,65104,61408
2044,8,64665,61209
2044,9,65232,61892
2044,10,65504,62189
2044,11,66257,62522
2044,12,67143,63581
2044,13,68138,64635
2044,14,69707,66010
2044,15,71133,67412
2044,16,72905,68527
2044,17,74152,70081
2044,18,76178,72223
2044,19,78380,74095
2044,20,80581,75413
2044,21,82467,77591
2044,22,84270,79926
2044,23,86588,82786
2044,24,89391,85227
2044,25,91074,86705
2044,26,93462,88772
2044,27,95188,90420
2044,28,96755,91993
2044,29,97039,92012
2044,30,96284,92007
2044,31,105110,104821
2044,32,114487,117587
2044,33,121063,117224
2044,34,118966,117775
2044,35,128427,114676
2044,36,139008,120764
2044,37,143765,134863
2044,38,139356,134451
2044,39,139980,126354
2044,40,114618,99407
2044,41,106771,97615
2044,42,129700,116365
2044,43,135879,119588
2044,44,133430,123003
2044,45,123451,121457
2044,46,119655,125760
2044,47,131951,146227
2044,48,146121,163438
2044,49,142352,148539
2044,50,131019,126148
2044,51,118650,118198
2044,52,125207,134179
2044,53,126307,134236
2044,54,138205,146783
2044,55,161764,169982
2044,56,152211,159168
2044,57,163940,172963
2044,58,166223,180235
2044,59,163338,180987
2044,60,172229,193603
2044,61,125429,143172
2044,62,143195,168241
2044,63,135032,157209
2044,64,130799,164392
2044,65,151206,181911
2044,66,130428,157909
2044,67,129964,160568
2044,68,135205,169710
2044,69,139101,177012
2044,70,174914,231603
2044,71,125402,165696
2044,72,144082,183529
2044,73,124341,165164
2044,74,109263,147381
2044,75,126358,166148
2044,76,94468,136734
2044,77,93038,138600
2044,78,93656,144734
2044,79,92616,140605
2044,80,114330,176198
2044,81,76981,121220
2044,82,83090,130629
2044,83,72809,121300
2044,84,58140,103010
2044,85,55475,93926
2044,86,40860,74118
2044,87,31033,63483
2044,88,28288,60705
2044,89,24902,54404
2044,90,25979,61279
2044,91,13454,31992
2044,92,12182,29041
2044,93,8622,21182
2044,94,5460,13841
2044,95,4392,11393
2044,96,2375,6476
2044,97,1776,4855
2044,98,1010,3106
2044,99,566,1863
2044,100,858,3217
2045,0,59673,56818
2045,1,60644,58141
2045,2,62177,58933
2045,3,63272,59673
2045,4,64302,60575
2045,5,65011,61859
2045,6,65397,61917
2045,7,64999,62507
2045,8,66336,62598
2045,9,65887,62379
2045,10,66493,63105
2045,11,66808,63404
2045,12,67626,63721
2045,13,68392,64727
2045,14,69508,65881
2045,15,71062,67288
2045,16,72521,68738
2045,17,74332,69856
2045,18,75611,71500
2045,19,77698,73665
2045,20,80007,75516
2045,21,82163,76975
2045,22,84091,79142
2045,23,85955,81557
2045,24,88346,84468
2045,25,91206,86941
2045,26,92844,88444
2045,27,95278,90528
2045,28,97050,92214
2045,29,98625,93723
2045,30,98829,93829
2045,31,98378,94073
2045,32,107201,107122
2045,33,116835,119862
2045,34,123279,119538
2045,35,121424,120020
2045,36,131129,116917
2045,37,141671,123405
2045,38,146392,137542
2045,39,141945,136824
2045,40,142091,128215
2045,41,116637,101307
2045,42,109229,99905
2045,43,132217,118677
2045,44,138299,121928
2045,45,135611,125259
2045,46,125532,123814
2045,47,121923,128454
2045,48,134442,149219
2045,49,148540,166189
2045,50,144426,150769
2045,51,132889,128111
2045,52,120558,120460
2045,53,127151,136401
2045,54,128294,136655
2045,55,140580,149697
2045,56,163646,172447
2045,57,154444,161955
2045,58,165900,175821
2045,59,168018,182987
2045,60,165234,183995
2045,61,172860,195339
2045,62,126770,145665
2045,63,144076,170296
2045,64,135788,159336
2045,65,131881,166817
2045,66,151369,183619
2045,67,130828,159636
2045,68,130234,162392
2045,69,135336,171280
2045,70,139537,179630
2045,71,173302,232040
2045,72,125090,166991
2045,73,142674,184143
2045,74,122757,165454
2045,75,108059,147853
2045,76,123696,165459
2045,77,92356,136286
2045,78,90840,137623
2045,79,90794,142990
2045,80,89513,138980
2045,81,108517,171157
2045,82,72942,118025
2045,83,77602,125700
2045,84,67205,115468
2045,85,53205,97365
2045,86,49938,87433
2045,87,36171,68152
2045,88,27102,57623
2045,89,24309,54230
2045,90,21119,47852
2045,91,21155,51912
2045,92,10809,26797
2045,93,9399,23557
2045,94,6482,16611
2045,95,4011,10701
2045,96,3163,8635
2045,97,1621,4741
2045,98,1225,3401
2045,99,626,2089
2045,100,850,3289
2046,0,59446,56256
2046,1,60790,57914
2046,2,61940,59270
2046,3,63478,60133
2046,4,64588,60855
2046,5,65596,61840
2046,6,66425,63157
2046,7,66705,63182
2046,8,66310,63751
2046,9,67658,63830
2046,10,67234,63609
2046,11,67819,64392
2046,12,68122,64657
2046,13,68987,65009
2046,14,69751,66069
2046,15,70877,67155
2046,16,72482,68657
2046,17,74056,70140
2046,18,75820,71244
2046,19,77177,72950
2046,20,79259,75215
2046,21,81594,77059
2046,22,83882,78586
2046,23,85727,80784
2046,24,87742,83329
2046,25,90208,86274
2046,26,92993,88596
2046,27,94728,90320
2046,28,97222,92448
2046,29,99026,94070
2046,30,100497,95523
2046,31,100773,95713
2046,32,100507,96335
2046,33,109520,109489
2046,34,119228,122303
2046,35,125722,121916
2046,36,124026,122375
2046,37,133787,119332
2046,38,144489,126044
2046,39,149151,140215
2046,40,144748,139409
2046,41,144246,130173
2046,42,118744,103263
2046,43,111826,102259
2046,44,134776,121049
2046,45,140779,124239
2046,46,137840,127534
2046,47,127684,126251
2046,48,124334,131340
2046,49,137067,152282
2046,50,151006,168906
2046,51,146520,153039
2046,52,134815,130303
2046,53,122525,122916
2046,54,129119,138778
2046,55,130350,139314
2046,56,143151,152686
2046,57,165705,175053
2046,58,156541,164935
2046,59,167789,178707
2046,60,169677,185805
2046,61,166980,186874
2046,62,173359,197250
2046,63,128074,148206
2046,64,144853,172376
2046,65,136523,161603
2046,66,132971,169127
2046,67,151456,185188
2046,68,131119,161487
2046,69,130495,164135
2046,70,135288,172914
2046,71,139662,182045
2046,72,171610,232294
2046,73,124472,168270
2046,74,140824,184495
2046,75,120873,165460
2046,76,106586,148061
2046,77,120570,164222
2046,78,90089,135166
2046,79,87959,136458
2046,80,87455,140654
2046,81,85935,136836
2046,82,102118,165341
2046,83,68496,114043
2046,84,71866,120003
2046,85,61377,109052
2046,86,48157,90953
2046,87,44365,80302
2046,88,31657,61772
2046,89,23192,51550
2046,90,20529,47529
2046,91,17388,41239
2046,92,16723,43196
2046,93,8461,21823
2046,94,7078,18592
2046,95,4803,12879
2046,96,2871,8221
2046,97,2219,6420
2046,98,1105,3366
2046,99,725,2291
2046,100,865,3432
2047,0,58900,56439
2047,1,60598,57357
2047,2,62072,59125
2047,3,63223,60471
2047,4,64826,61437
2047,5,65931,62064
2047,6,66947,63169
2047,7,67875,64429
2047,8,68054,64482
2047,9,67684,65041
2047,10,68997,65134
2047,11,68562,64939
2047,12,69177,65641
2047,13,69443,65941
2047,14,70418,66322
2047,15,71187,67468
2047,16,72383,68548
2047,17,73999,70081
2047,18,75657,71612
2047,19,77376,72750
2047,20,78826,74547
2047,21,80892,76885
2047,22,83298,78648
2047,23,85629,80258
2047,24,87456,82446
2047,25,89614,85072
2047,26,92133,88094
2047,27,94809,90470
2047,28,96629,92274
2047,29,99305,94372
2047,30,101008,96089
2047,31,102563,97485
2047,32,102864,97703
2047,33,102730,98512
2047,34,111892,111914
2047,35,121659,124749
2047,36,128219,124457
2047,37,126684,124815
2047,38,136746,121871
2047,39,147396,128887
2047,40,152067,143070
2047,41,147541,142115
2047,42,146417,132180
2047,43,120841,105237
2047,44,114466,104637
2047,45,137468,123515
2047,46,143250,126696
2047,47,140209,130031
2047,48,129882,128876
2047,49,126915,134270
2047,50,139714,155544
2047,51,153461,171804
2047,52,148724,155423
2047,53,136699,132429
2047,54,124639,125477
2047,55,131137,141276
2047,56,132472,142040
2047,57,145494,155714
2047,58,167663,177744
2047,59,158567,167935
2047,60,169643,181743
2047,61,171312,188576
2047,62,168727,189849
2047,63,173805,199007
2047,64,129271,150788
2047,65,145493,174488
2047,66,137116,163897
2047,67,133701,171473
2047,68,151451,186715
2047,69,131183,163110
2047,70,130665,165891
2047,71,134979,174522
2047,72,139749,184390
2047,73,169448,232458
2047,74,123724,169423
2047,75,138749,184477
2047,76,118694,165039
2047,77,104923,147793
2047,78,117040,162508
2047,79,87377,133668
2047,80,84744,134356
2047,81,83720,137725
2047,82,81731,133714
2047,83,95256,158348
2047,84,63723,109187
2047,85,65692,113450
2047,86,55260,101801
2047,87,42854,83574
2047,88,38614,72729
2047,89,27132,54997
2047,90,19647,45200
2047,91,16908,40672
2047,92,14033,34584
2047,93,12874,34769
2047,94,6440,17300
2047,95,5242,14526
2047,96,3406,9730
2047,97,2060,6023
2047,98,1469,4448
2047,99,718,2289
2047,100,961,3658
2048,0,58550,55601
2048,1,60123,57549
2048,2,61916,58634
2048,3,63446,60458
2048,4,64604,61725
2048,5,66211,62732
2048,6,67382,63364
2048,7,68436,64522
2048,8,69304,65702
2048,9,69491,65874
2048,10,69169,66417
2048,11,70410,66492
2048,12,70049,66334
2048,13,70655,67003
2048,14,70940,67325
2048,15,71877,67710
2048,16,72751,68901
2048,17,73898,70064
2048,18,75616,71606
2048,19,77311,73236
2048,20,79059,74373
2048,21,80564,76182
2048,22,82619,78585
2048,23,85052,80323
2048,24,87536,81947
2048,25,89229,84201
2048,26,91609,86892
2048,27,94145,90054
2048,28,96794,92414
2048,29,98640,94240
2048,30,101358,96438
2048,31,103147,98205
2048,32,104665,99547
2048,33,104934,99835
2048,34,105031,100874
2048,35,114428,114554
2048,36,124247,127348
2048,37,130812,127055
2048,38,129486,127337
2048,39,139706,124523
2048,40,150419,131809
2048,41,155077,145965
2048,42,150452,144795
2048,43,148766,134307
2048,44,123112,107346
2048,45,117119,107223
2048,46,140253,126051
2048,47,145912,129361
2048,48,142626,132674
2048,49,132214,131545
2048,50,129462,137288
2048,51,142563,158982
2048,52,155947,174650
2048,53,150980,157873
2048,54,138701,134759
2048,55,126690,128098
2048,56,133000,143964
2048,57,134734,144810
2048,58,147950,158875
2048,59,169720,180577
2048,60,160719,170927
2048,61,171509,184750
2048,62,172824,191530
2048,63,170320,192731
2048,64,174293,200750
2048,65,130394,153280
2048,66,146019,176544
2048,67,137607,166006
2048,68,134349,173700
2048,69,151170,188288
2048,70,131183,164816
2048,71,130447,167467
2048,72,134465,176167
2048,73,139615,186614
2048,74,166820,232327
2048,75,122555,170216
2048,76,136285,184046
2048,77,116114,164395
2048,78,102764,147334
2048,79,113015,160190
2048,80,84278,131671
2048,81,81056,131800
2048,82,79434,133900
2048,83,77123,129729
2048,84,87714,150398
2048,85,58489,103538
2048,86,59115,105997
2048,87,49133,93669
2048,88,37692,75799
2048,89,33191,64747
2048,90,22879,48251
2048,91,16144,38812
2048,92,13565,34043
2048,93,10928,28215
2048,94,9678,27291
2048,95,4752,13424
2048,96,3730,10952
2048,97,2372,7156
2048,98,1381,4228
2048,99,960,3032
2048,100,1016,3831
2049,0,57860,54628
2049,1,59728,56784
2049,2,61504,58789
2049,3,63297,59987
2049,4,64825,61767
2049,5,66052,63055
2049,6,67715,64148
2049,7,68863,64715
2049,8,69887,65930
2049,9,70796,67128
2049,10,71020,67328
2049,11,70721,67874
2049,12,71877,67952
2049,13,71571,67733
2049,14,72239,68426
2049,15,72499,68776
2049,16,73455,69164
2049,17,74351,70421
2049,18,75485,71660
2049,19,77277,73171
2049,20,78951,74815
2049,21,80809,76090
2049,22,82329,77838
2049,23,84464,80350
2049,24,86841,82128
2049,25,89380,83760
2049,26,91160,86100
2049,27,93566,88829
2049,28,96146,92101
2049,29,98968,94446
2049,30,100763,96281
2049,31,103474,98558
2049,32,105404,100344
2049,33,106875,101630
2049,34,107207,102056
2049,35,107461,103277
2049,36,117055,117342
2049,37,127011,130067
2049,38,133549,129736
2049,39,132389,129995
2049,40,142775,127375
2049,41,153651,134904
2049,42,158171,149005
2049,43,153466,147614
2049,44,151167,136576
2049,45,125452,109599
2049,46,119940,109824
2049,47,143129,128781
2049,48,148664,132052
2049,49,145034,135365
2049,50,134588,134354
2049,51,132027,140477
2049,52,145322,162265
2049,53,158410,177626
2049,54,153190,160451
2049,55,140577,137216
2049,56,128814,130812
2049,57,134966,146472
2049,58,136973,147676
2049,59,150231,162192
2049,60,171593,183437
2049,61,162723,174068
2049,62,173207,187730
2049,63,174406,194645
2049,64,171839,195697
2049,65,174590,202540
2049,66,131524,155921
2049,67,146468,178687
2049,68,137945,168097
2049,69,134936,175960
2049,70,150794,189739
2049,71,130959,166396
2049,72,130127,169022
2049,73,133708,177665
2049,74,139032,188685
2049,75,164115,231943
2049,76,121026,170633
2049,77,133358,183280
2049,78,113221,163265
2049,79,100097,146164
2049,80,108450,157232
2049,81,80712,129043
2049,82,76833,128315
2049,83,74490,129266
2049,84,71980,124525
2049,85,79955,141556
2049,86,53098,96899
2049,87,52718,97729
2049,88,43000,85102
2049,89,32435,67664
2049,90,27842,56556
2049,91,18809,41372
2049,92,12985,32467
2049,93,10614,27868
2049,94,8241,22587
2049,95,7122,21090
2049,96,3433,10268
2049,97,2651,8028
2049,98,1576,5094
2049,99,883,2829
2049,100,1184,4439
