person,household,autos,avs,homeZone,jobZone,timeCar
4553573,2197,1,0,204,1130,28.635247038586567
4720,2237,1,0,151,125,16.552975636090682
4722,2237,1,0,151,1273,62.50108253717735
4723,2237,1,0,151,921,58.000768578004134
4880,2314,3,0,4095,4451,12.947641962956853
2899700,2314,3,0,4095,4622,31.456572332003997
4952,2352,1,0,240,242,1.0498079596634853
5077,2415,2,0,4096,4608,4.94575760752261
921927,2415,2,0,4096,3258,63.97513774048354
5206,2477,1,0,181,284,18.71887966682631
5214,2481,1,0,2748,2687,10.067152169195651
5286,2513,1,0,2382,2385,4.118684576737481
5523,2630,3,0,320,355,9.475687756354152
5524,2630,3,0,320,4899,114.80381753692576
5525,2630,3,0,320,437,57.062019739866145
1393861,2673,3,0,662,1068,24.648927368412114
5670,2704,0,0,3228,1988,9.545237970448033
5672,2704,0,0,3228,474,49.337392445353665
5763,2742,1,0,180,95,17.67216404775239
2932587,2753,2,0,1945,3635,10.035112752608317
5859,2796,0,0,108,176,10.951503531004528
5909,2818,1,0,367,365,7.362651391690148
5910,2818,1,0,367,1714,36.60692396582126
5911,2818,1,0,367,3158,67.08327723997657
5939,2834,2,0,178,2378,83.26500192133001
5940,2834,2,0,178,962,75.40221083312294
6080,2897,1,0,246,347,3.518911647046783
6098,2906,1,0,255,376,7.336294488861191
6363,3044,1,0,301,323,2.9319711477779493
6368,3045,1,0,104,130,114.65166385836697
3716594,3045,1,0,104,1273,54.106011350442955
4533585,3061,2,0,941,2318,74.58506693171306
6856,3272,2,0,3702,3620,7.8527359975042295
7083,3377,3,0,1788,4176,21.217163052302386
616231,3377,3,0,1788,1998,8.085364832267503
7181,3421,1,0,142,165,4.748531609860583
7184,3421,1,0,142,1467,51.642869156154426
7289,3465,1,0,302,228,8.935782971211605
7290,3465,1,0,302,253,8.687611020098727
7291,3465,1,0,302,127,18.90809371151663
7309,3474,1,0,425,104,9.121533797177873
7402,3517,1,0,3777,329,53.76572882459962
214238,3517,1,0,3777,3842,6.080767961958615
324604,3550,1,0,4437,4133,8.449655197352332
7584,3607,1,0,918,369,87.81014670637705
3103006,3607,1,0,918,919,2.6310077114892314
7648,3635,1,0,2308,2098,23.70427377766379
7728,3672,2,0,3966,3190,17.9609699637506
7729,3672,2,0,3966,2078,59.05304467928569
7730,3672,2,0,3966,2819,14.320510735282733
7864,3741,2,0,2805,2229,29.916851857146685
7865,3741,2,0,2805,1271,24.93811493692592
7896,3757,2,0,2262,3090,72.23783247337876
74713,3757,2,0,2262,2265,1.5639088069973999
8083,3844,1,0,514,138,67.16568668039083
8084,3844,1,0,514,642,8.346015782684784
8347,3963,3,0,147,1189,27.90849031665736
60074,3963,3,0,147,347,11.939720065995122
8528,4051,2,0,478,96,60.56548893853979
1076821,4051,2,0,478,1908,56.47403135111405
1799119,4073,1,0,424,434,4.771276195155951
8606,4085,2,0,3418,3485,6.706672610946407
9098,4309,1,0,3630,59,72.70093703253842
2981114,4309,1,0,3630,3794,9.560282253992712
9147,4334,1,0,166,157,5.201671901876762
9362,4432,2,0,120,133,118.28595923995502
9363,4432,2,0,120,121,113.2036245138456
9526,4510,1,0,146,1331,116.32450820076131
9527,4510,1,0,146,235,9.461050994954348
9678,4576,1,0,134,176,12.116749768575938
9680,4576,1,0,134,1460,55.09745703503231
10182,4818,2,0,3225,292,56.71784125265894
10184,4818,2,0,3225,2368,43.23718803746263
10509,4979,2,0,212,3303,50.79566459022869
3245121,4979,2,0,212,89,23.09277063040481
10669,5060,2,0,4875,2428,103.39745847366369
10670,5060,2,0,4875,4833,10.540287067325274
10718,5083,2,0,3399,199,44.33769859901301
10719,5083,2,0,3399,1780,8.13130766095916
10720,5083,2,0,3399,1365,21.421007600012004
4460577,5083,2,0,3399,857,41.44162254542134
10884,5159,2,0,244,138,17.8226288204832
11033,5226,2,0,71,71,4.65180273384273
897562,5352,2,0,4362,3593,17.396734443083368
11446,5420,2,0,3953,3459,8.600581250554265
11865,5622,1,0,189,196,2.0895575730313793
11866,5622,1,0,189,249,4.520685953700195
12007,5688,1,0,1257,1426,14.307267196890523
12246,5807,2,0,137,140,1.6339683830063223
12247,5807,2,0,137,1679,42.917113060555735
12302,5831,0,0,319,198,8.519893312190652
12392,5874,2,0,147,102,6.395965465561191
12393,5874,2,0,147,2513,97.84735961380284
12585,5973,1,0,160,1108,16.564624675998797
4627099,5973,1,0,160,2115,58.32349503724072
12635,5991,1,0,146,4216,65.35234084285736
12636,5991,1,0,146,866,63.01265026217073
12813,6077,0,0,448,433,58.145078564518556
12815,6077,0,0,448,2599,63.2690114214903
12874,6101,3,0,2401,3980,45.120222542237144
2813453,6101,3,0,2401,2402,0.9505793108709137
12905,6119,0,0,3538,4104,8.379423704548087
4408212,6127,2,0,673,627,20.59527989653355
12996,6172,1,0,97,284,6.141473075099929
13022,6185,3,0,2288,31,68.69116506548792
2339466,6185,3,0,2288,2310,4.184404115130625
13069,6204,1,0,98,377,22.40740576548281
13070,6204,1,0,98,286,18.316168025003268
13276,6294,1,0,3,4080,81.68566583462876
13286,6298,1,0,2621,1417,11.045293839095393
13708,6488,1,0,320,232,8.507127661554417
13709,6488,1,0,320,1410,53.61496634659658
704689,6592,2,0,2795,3428,10.373037175264532
14056,6657,2,0,134,189,9.222811850154722
14064,6664,2,0,1954,1161,32.77289749387795
1221934,6664,2,0,1954,1904,6.280732944491744
14095,6675,1,0,2564,1407,8.176733409872273
14273,6767,1,0,2371,4728,4.965853193704831
14293,6775,2,0,339,1207,37.17239847230164
14441,6846,0,0,222,1956,40.21654169142918
14613,6924,1,0,320,284,18.239578156384233
14769,7001,1,0,4796,4773,5.712137587549175
14878,7053,2,0,134,711,66.24395121276527
14930,7077,1,0,171,178,3.4452737276545427
15122,7165,3,0,327,126,23.709721920998163
15136,7170,2,0,243,202,7.347620296470146
15230,7214,3,0,4,1433,81.04104647779144
15295,7247,1,0,256,376,115.82759758890461
15296,7247,1,0,256,164,118.895165197117
15421,7298,1,0,2250,4948,57.98538743733146
1531188,7415,2,0,3135,4825,48.33463306617705
15661,7418,1,0,3505,3939,4.086209230987273
15735,7451,2,0,2959,230,53.224414342791896
1313596,7451,2,0,2959,2942,3.4819242775138264
15787,7476,2,0,102,284,15.114797208974899
4219741,7476,2,0,102,3754,56.96006108155525
15795,7480,1,0,184,144,2.0986453272720005
15954,7554,2,0,352,371,67.0713830218414
15955,7554,2,0,352,857,91.26374877210256
15956,7554,2,0,352,1577,85.0052258823147
15979,7563,2,0,4867,4812,12.489420391006266
16078,7602,2,0,437,3986,57.28455688998687
16181,7654,2,0,98,1099,31.757645125983498
16182,7654,2,0,98,232,14.539936452809403
2761621,7654,2,0,98,4593,78.99297040609562
16291,7698,2,0,140,4928,95.76508316032329
16292,7698,2,0,140,1572,117.99489454564015
16374,7736,1,0,162,4333,55.91944362125426
16375,7736,1,0,162,185,10.522368725135614
16388,7742,1,0,194,326,9.351340056071178
16389,7742,1,0,194,310,5.813338292070572
16447,7770,1,0,184,346,7.893481311641941
4718484,7936,1,0,326,1814,48.03895830547287
16838,7954,2,0,1980,63,70.51592391709504
891038,7954,2,0,1980,1988,8.205089067179445
16938,8002,3,0,177,233,6.682607662881613
16995,8031,1,0,242,219,4.347195510808766
17405,8228,2,0,365,365,2.9238250484105004
17512,8280,1,0,171,563,114.80658063489597
17513,8280,1,0,171,182,3.124227915219975
17621,8339,2,0,298,5,37.039225602695176
17748,8391,3,0,142,3711,58.0492528572507
17893,8461,1,0,173,208,3.729563975470531
17895,8461,1,0,173,1085,64.46264067705434
17896,8461,1,0,173,2506,92.77971746076146
17918,8471,2,0,307,308,3.9295691000028454
18030,8516,1,0,55,52,2.123810176072099
18031,8516,1,0,55,2178,76.98054439875474
18033,8516,1,0,55,2229,95.04940686468993
18355,8671,2,0,1789,1733,12.849359773128587
18550,8767,2,0,222,347,7.52794032253878
18551,8767,2,0,222,2368,89.52511354432767
18553,8767,2,0,222,4649,67.36748216776941
18677,8826,1,0,249,101,12.417416282649537
18731,8849,0,0,204,321,8.830834614444575
18763,8863,1,0,298,331,5.080978836986772
19059,9006,1,0,131,126,3.6513025489495705
2144815,9011,2,0,233,567,78.37823451220017
19089,9020,1,0,3553,196,54.03468406801154
19090,9020,1,0,3553,3964,3.0930962053628415
19123,9039,1,0,174,184,1.7457631731810883
19127,9039,1,0,174,4013,61.87500486485078
19144,9048,2,0,2019,4352,87.76404608352082
19146,9048,2,0,2019,68,67.56871678048228
2864165,9048,2,0,2019,3192,31.449364874069214
19168,9056,1,0,1285,1263,13.795178757627886
3586937,9056,1,0,1285,4694,65.97239749291809
19275,9108,1,0,129,4692,94.58850059622236
3491625,9108,1,0,129,5,144.87005772455365
19293,9116,2,0,3912,3855,7.254277365611112
19371,9156,1,0,204,144,3.7476233161817922
19406,9176,1,0,326,144,10.2800459475094
19872,9386,2,0,254,205,7.691707651794786
2073808,9386,2,0,254,4689,88.19878719654892
20165,9535,1,0,120,230,109.47913720769817
1481349,9535,1,0,120,4769,49.435985237450346
20385,9629,2,0,139,327,15.161072278890364
20712,9791,2,0,371,74,94.75238938723147
20713,9791,2,0,371,288,6.173355688452761
20714,9791,2,0,371,4167,56.319374608024006
20739,9803,2,0,152,347,10.172004833376983
20740,9803,2,0,152,190,5.226159620153946
20781,9822,1,0,957,668,10.37348816759483
20989,9927,2,0,147,5,25.908348592883158
20991,9927,2,0,147,7,110.76147174624711
3224931,9927,2,0,147,4305,52.95251670843445
21191,10023,1,0,3094,3985,8.00384451003453
21299,10071,1,0,190,141,2.7890277189950816
21310,10076,2,0,906,387,73.2672345366073
21311,10076,2,0,906,1917,41.50161388544809
4589623,10076,2,0,906,920,5.296927257170258
21506,10166,2,0,4193,4610,27.330727821808555
21531,10179,1,0,26,286,15.756793067200245
21695,10256,3,0,1221,4487,6.07685885112951
2920721,10256,3,0,1221,1072,42.35651397469955
3052182,10259,2,0,3908,3740,12.060171185237838
21798,10304,1,0,3547,3710,8.674722470845579
21841,10319,2,0,225,324,7.39506607640639
21846,10320,2,0,3717,3540,7.798348138641086
21847,10320,2,0,3717,527,56.75968760839824
21955,10370,3,0,235,133,9.205477720612786
4326125,10427,2,0,2425,2393,70.14325551101138
22582,10681,2,0,465,64,13.783983003394011
22918,10842,3,0,1142,1136,23.02490369116998
22919,10842,3,0,1142,536,14.46773561202396
4128821,10842,3,0,1142,649,27.880591355233385
22948,10857,2,0,304,165,10.145901113571684
4276832,10857,2,0,304,2160,59.412394082777546
23102,10923,2,0,4297,4311,15.272158175213008
23242,10987,2,0,173,141,0.9298001449865599
23243,10987,2,0,173,81,112.5237416421746
23244,10987,2,0,173,1407,55.741221311475236
23330,11022,1,0,91,64,95.78196993651169
23331,11022,1,0,91,372,25.85764765569869
23365,11038,2,0,234,311,6.635665309599911
2987511,11060,2,0,300,2034,57.88296743195709
23669,11181,1,0,302,248,5.00677095013992
24028,11345,2,0,258,9,10.897250153527118
922048,11345,2,0,258,4045,75.21907648994869
24494,11571,2,0,535,2464,15.195660466989041
24503,11576,1,0,2761,2757,2.982567186247191
24877,11758,2,0,1766,1805,5.353549616204388
25083,11859,2,0,322,140,23.248865081260433
25084,11859,2,0,322,4141,60.374968434244025
25085,11859,2,0,322,1259,49.01861049184687
25087,11859,2,0,322,4917,102.05307378536199
25318,11973,1,0,172,195,3.7961635534044036
25320,11975,2,0,98,144,13.182893804647696
25321,11975,2,0,98,249,14.664699367092059
25401,12005,1,0,134,144,10.432132983479459
25515,12063,1,0,244,138,17.8226288204832
25537,12070,2,0,335,3153,74.90328012644677
25543,12075,2,0,4812,4872,3.9123725134188136
86551,12232,2,0,147,228,9.749279378802264
3239560,12375,1,0,539,550,2.3375761562964423
26188,12380,2,0,245,2123,52.26353561883716
973626,12380,2,0,245,3569,51.41191029329529
26228,12398,1,0,241,4767,86.5841375494411
26264,12413,3,0,3412,1904,6.0604241381299895
3665280,12413,3,0,3412,4294,21.798374376580494
26287,12423,1,0,4388,4469,14.402284877969397
26341,12447,2,0,151,228,9.38784464184749
26342,12447,2,0,151,184,6.031282204936482
26344,12447,2,0,151,4601,70.11615221210353
26436,12494,3,0,149,323,10.049714257839817
26437,12494,3,0,149,376,17.052364623401264
26438,12494,3,0,149,3401,52.650295457814295
26640,12585,2,0,208,348,5.802627605805295
26641,12585,2,0,208,363,10.493639732636499
2172066,12732,2,0,3081,3984,2.521072278877182
668549,12754,2,0,324,604,85.27761299815877
2912182,12754,2,0,324,2094,55.12297037618743
27105,12802,1,0,3404,329,47.24920318361589
294961,12802,1,0,3404,3725,9.870625863551686
27177,12839,2,0,162,253,10.8789658528156
27510,12992,2,0,218,1109,21.774869726907795
27511,12992,2,0,218,210,5.7744342267584825
27515,12996,2,0,248,378,14.32511324621743
27516,12996,2,0,248,331,10.040227025570069
27568,13025,1,0,3225,436,54.18079769984676
27569,13025,1,0,3225,2485,40.99145430763747
27727,13104,2,0,223,321,10.465002870323284
27729,13104,2,0,223,1043,73.42214418985847
27828,13154,2,0,223,348,5.859004168666858
28063,13270,1,0,3636,4332,9.001496243299092
990418,13270,1,0,3636,1369,25.077688567740733
28202,13332,0,0,235,4735,77.07122008028685
28203,13332,0,0,235,751,67.78044649149233
1275007,13414,1,0,3597,3141,14.16275066920134
28464,13457,1,0,336,2909,59.5555657360265
28466,13457,1,0,336,1262,54.65110086062608
28575,13506,1,0,730,2072,91.107667111489
28629,13534,1,0,213,205,3.006165383213556
28630,13534,1,0,213,347,5.474779935902794
28833,13631,1,0,1875,1402,22.633650681612867
28835,13631,1,0,1875,1214,29.95452296286979
29164,13779,1,0,455,291,52.614133212724056
29307,13848,1,0,150,184,5.9313935378319
1988623,13884,2,0,2771,3965,11.478121405350006
29398,13886,1,0,162,202,10.878542712438078
29507,13939,1,0,3437,2331,30.150856007113664
29508,13939,1,0,3437,2317,35.53528325089392
29509,13939,1,0,3437,4497,64.08102953344557
29532,13950,1,0,98,140,12.424326610075514
29865,14101,2,0,485,279,24.45021746747625
29867,14101,2,0,485,641,60.518729501282785
3069028,14101,2,0,485,4035,69.78050446749015
29883,14108,1,0,234,230,1.6776648123210787
484849,14148,2,0,3844,4111,5.838901686654511
30605,14451,1,0,3320,907,40.7164827209314
30606,14451,1,0,3320,3678,9.22508091558478
30666,14477,2,0,1566,2531,88.53450851142006
30840,14557,2,0,1085,1407,19.260785399918678
30953,14614,1,0,207,323,5.713907129475956
30954,14614,1,0,207,297,109.73548409867774
31396,14814,1,0,3269,299,54.08492163552886
31398,14814,1,0,3269,4617,41.50884489313606
2239608,14814,1,0,3269,1276,27.426100450088658
31553,14890,1,0,186,213,4.816553444062023
31555,14890,1,0,186,2565,111.57492702431361
31556,14890,1,0,186,714,63.53100426878355
31683,14950,2,0,316,226,5.717316811638436
31773,14991,2,0,2372,4661,93.53630206252758
2410796,14991,2,0,2372,2481,117.71982694095192
31937,15065,1,0,109,99,10.711208319379693
31939,15065,1,0,109,4454,74.65566924630924
31972,15083,0,0,1188,229,110.43016976272325
31973,15083,0,0,1188,4867,92.71492981055817
32023,15109,0,0,3295,1485,15.17952398966839
32024,15109,0,0,3295,3849,15.684309287299644
32031,15113,2,0,142,181,2.5811678613619735
32300,15239,2,0,485,99,38.431206685088725
32301,15239,2,0,485,478,24.923189130797862
32449,15314,1,0,215,4862,90.79649248697072
32450,15314,1,0,215,3342,52.976750720010266
32687,15434,2,0,123,1162,19.716064569599137
32772,15472,1,0,303,164,11.39913863895672
32773,15472,1,0,303,87,31.27891107219851
32814,15497,1,0,504,1160,45.67104084850004
4060091,15497,1,0,504,650,5.2756291443517815
32826,15502,0,0,173,128,11.25863189037118
32827,15502,0,0,173,3854,56.040806524361685
33302,15710,2,0,3854,77,70.27413529639743
1875338,15710,2,0,3854,4741,43.55171791603679
33498,15800,2,0,319,376,18.12736266184444
33868,15975,1,0,250,250,0.9399975021972401
33970,16021,2,0,339,346,4.255230059114183
34204,16133,1,0,357,355,3.2951448030660684
34411,16229,0,0,91,98,7.059076160952221
34944,16490,1,0,240,327,13.771024016698357
34945,16490,1,0,240,210,6.683122633508295
34998,16511,0,0,189,11,36.91604776039003
35138,16578,1,0,205,347,7.213372286693629
35139,16578,1,0,205,224,4.253734730035103
278446,16652,3,0,180,1954,43.082708820138514
278449,16652,3,0,180,171,3.721360013442548
200443,16652,3,0,180,3418,49.949865732013315
35639,16807,2,0,229,253,5.727351101937954
3960434,16813,1,0,261,280,4.630530287393777
35667,16820,2,0,111,99,9.738529676914549
35737,16849,1,0,2787,4495,39.990906646391764
35738,16849,1,0,2787,2757,5.816517769422717
36200,17073,1,0,356,250,9.633247925703836
36239,17090,2,0,297,99,119.93261663918177
36240,17090,2,0,297,245,109.06098212072212
36243,17093,2,0,1250,378,46.543147761118476
36285,17112,3,0,204,145,5.236064014915488
36286,17112,3,0,204,48,111.5083506342853
4110803,17112,3,0,204,1091,31.28111611600628
3552111,17112,3,0,204,831,67.1417354020757
36301,17121,1,0,866,254,57.29505088898641
36302,17121,1,0,866,1014,10.081945151475399
36303,17121,1,0,866,1054,44.641758938389586
36311,17124,1,0,116,346,7.050866480310408
36330,17134,1,0,311,116,12.463494795861273
3778226,17134,1,0,311,2511,92.25195515069245
4494196,17134,1,0,311,2459,78.01859261451075
36518,17226,1,0,160,346,10.617477927402312
36676,17302,1,0,2811,1902,14.168181806494552
36764,17346,1,0,235,248,3.5085230303206725
36903,17416,1,0,261,9,11.981971949906923
36948,17439,1,0,350,201,9.550529398784663
36954,17443,0,0,342,249,3.512219484831864
36955,17443,0,0,342,284,20.29150240250577
37060,17494,2,0,154,1162,17.85425303333189
37198,17552,1,0,1408,375,42.88553474181354
37199,17552,1,0,1408,1189,35.82893951936597
37200,17552,1,0,1408,4772,48.866263673081086
37234,17567,2,0,344,286,13.060413852928468
37236,17567,2,0,344,4057,57.663974288481164
37237,17567,2,0,344,2362,72.90536694553376
37304,17596,2,0,320,321,3.807570803863382
37587,17728,2,0,131,140,3.8214844861194552
37588,17728,2,0,131,2987,72.47064800349217
37617,17743,2,0,326,227,8.583408469473943
37618,17743,2,0,326,152,12.027559091065571
37692,17780,2,0,215,311,8.994872998191507
37706,17790,1,0,242,137,17.894057340279325
37805,17835,1,0,1191,164,33.28044887141635
37807,17835,1,0,1191,2643,34.33377218794073
37839,17849,2,0,229,141,5.722149941406497
4573555,17849,2,0,229,1956,37.59005217448806
37883,17873,3,0,3710,237,53.17076006912569
37885,17873,3,0,3710,4457,16.608102278967454
38098,17979,2,0,342,194,6.807908516538616
4446309,17979,2,0,342,2692,54.44451164557947
38142,18002,0,0,221,286,16.665461063411083
38251,18054,1,0,34,17,13.881275847050347
38450,18146,2,0,3267,4785,55.796567814161065
38453,18147,2,0,241,321,11.381199574674246
864060,18203,2,0,289,609,9.121533797177873
38589,18211,1,0,166,195,3.522323394156895
38634,18231,3,0,4185,255,57.83546244303222
4156493,18231,3,0,4185,4842,39.374064940699704
38848,18335,1,0,158,348,12.780869799933498
38851,18337,1,0,191,125,9.791338117674664
38852,18337,1,0,191,1950,42.156513151502196
38990,18395,0,0,243,339,3.2483641510755965
39039,18418,2,0,204,138,16.350858087316375
1916201,18418,2,0,204,4497,111.5083506342853
39073,18433,2,0,3656,4281,12.021398640213496
39145,18468,3,0,2216,2041,12.213614292436977
39146,18468,3,0,2216,3939,59.514124633581375
39152,18471,0,0,458,507,7.361876756933149
2470714,18511,3,0,2609,2672,7.056707295463214
39302,18541,2,0,4302,410,79.09475535632458
39321,18549,1,0,4259,496,57.55950847455339
39322,18549,1,0,4259,2319,34.34169281114725
39372,18570,1,0,836,479,30.15100006074396
39414,18594,0,0,4104,348,54.73630644370678
3007140,18594,0,0,4104,4135,6.723845587261894
39451,18610,1,0,231,212,3.4267733216171714
39452,18610,1,0,231,133,8.378522600062146
39454,18610,1,0,231,2285,52.6751503784637
39459,18612,0,0,2969,3586,5.077866320224227
39514,18636,2,0,1264,434,110.60266965002496
39650,18712,3,0,2296,252,51.23215199701881
2100385,18712,3,0,2296,4445,29.19327024740463
39723,18744,1,0,4090,4177,8.657304914020399
40075,18917,2,0,147,376,18.28417559749426
3907477,18917,2,0,147,2035,116.47542994679728
40147,18948,1,0,123,121,4.02715284798087
40148,18948,1,0,123,1032,59.23748569822455
40252,18999,1,0,377,376,5.363940326923512
40254,18999,1,0,377,4616,72.63136438262991
40272,19007,1,0,281,286,12.247497381755904
40444,19090,2,0,3248,144,51.35261280570588
40446,19090,2,0,3248,3171,31.944255274990248
40447,19090,2,0,3248,3855,15.093310458619877
40607,19171,1,0,4881,4675,4.965853193704831
40618,19178,1,0,3434,127,61.31644945786653
40620,19178,1,0,3434,1912,5.390449141903567
2269963,19178,1,0,3434,4326,15.050718282216257
40886,19311,1,0,2639,379,60.230566474770605
40888,19311,1,0,2639,4745,66.68921142419859
41140,19422,1,0,222,347,7.52794032253878
41141,19422,1,0,222,1117,24.53552756919489
41143,19422,1,0,222,2185,53.78569655426236
41218,19466,3,0,397,385,13.138276113194419
4004955,19466,3,0,397,2255,80.5510894147467
41264,19487,2,0,353,378,15.231677732575553
41394,19553,1,0,235,327,11.878851784740315
41395,19554,3,0,247,229,4.643428084247474
1098089,19575,1,0,516,1201,4.94575760752261
4502647,19575,1,0,516,3815,71.82033204367168
41441,19578,1,0,608,53,9.121533797177873
41513,19611,1,0,3684,3877,10.278419664114397
41514,19611,1,0,3684,31,74.59567494859584
4494877,19611,1,0,3684,4899,64.69193814473061
41598,19659,1,0,319,400,16.83503113803272
41916,19815,2,0,3843,1951,22.05666532952946
413911,19815,2,0,3843,3847,2.601517349616794
41970,19841,2,0,3670,3498,6.881401374039039
1699653,19841,2,0,3670,4878,44.18401014158014
42011,19863,2,0,140,140,0.7879302580110752
42186,19947,1,0,810,2498,90.64788245266391
42188,19947,1,0,810,756,7.450912192049691
42193,19949,3,0,1766,308,48.43735063686903
2913048,19949,3,0,1766,4597,36.79625495481238
42286,19994,1,0,154,92,109.97329653473413
42291,19996,3,0,149,286,18.311444728032985
2083212,19996,3,0,149,3105,67.35230163682367
42302,20001,1,0,319,326,6.146468379409513
42320,20010,3,0,895,478,25.520224013999904
42327,20015,2,0,175,255,9.61157358252749
95752,20015,2,0,175,272,24.248789707998064
42483,20091,2,0,303,120,110.3462800871474
42489,20093,2,0,2845,1460,13.922179171441227
4425642,20093,2,0,2845,1708,21.728703026721025
42600,20146,1,0,366,348,11.469592994163152
42705,20197,1,0,1421,1234,19.047390757643612
4438473,20197,1,0,1421,2352,52.03826487165127
42814,20239,1,0,1,92,0.0
43026,20353,2,0,118,1294,57.57382167948429
43027,20353,2,0,118,188,7.03683873992959
43152,20409,1,0,139,133,8.472423318546863
43154,20409,1,0,139,863,61.521555738866
43247,20457,1,0,2788,3488,6.140309071706906
43487,20574,1,0,174,348,8.843926236528386
43523,20590,3,0,670,4624,96.00149453609107
43703,20676,0,0,4096,4042,59.96471328346276
43730,20687,1,0,322,1133,23.260717371560954
43765,20708,2,0,231,205,3.405261143716901
43766,20708,2,0,231,1482,51.02541187682594
43777,20714,1,0,1053,4497,83.28048723412515
43778,20714,1,0,1053,1048,2.1780806342880776
43779,20715,2,0,343,1110,16.267428040360333
43782,20715,2,0,343,308,2.6518888629974753
43848,20748,0,0,1926,3760,11.234531036737765
3851249,20748,0,0,1926,3275,7.109048809886311
43909,20779,2,0,355,331,6.955969828179938
43910,20780,0,0,319,239,12.470248119845564
44002,20826,2,0,244,211,2.8070507047723368
44003,20826,2,0,244,3188,67.16896457298232
44078,20861,2,0,409,346,15.81632226460988
44079,20861,2,0,409,1572,102.46443646214563
44183,20912,2,0,125,230,7.3980006211020735
44184,20912,2,0,125,380,13.92610802461871
44186,20912,2,0,125,396,25.583032550892675
44260,20943,2,0,4913,2361,84.45363704600047
1140238,20943,2,0,4913,4920,73.22632405489372
44459,21029,2,0,335,4436,59.980693092890455
4062197,21029,2,0,335,4111,59.58251103307023
44575,21086,1,0,4869,256,4.94575760752261
44595,21095,1,0,102,241,13.097376786421046
44596,21095,1,0,102,200,5.564219687425915
44743,21161,3,0,184,286,17.379913577340993
44745,21161,3,0,184,4133,62.97513475360465
44747,21161,3,0,184,339,6.711148102464964
45138,21328,0,0,158,75,117.26213920760625
45198,21355,2,0,232,160,7.617264513496048
45268,21386,3,0,324,236,7.372564076508874
3187366,21386,3,0,324,3681,56.991313631658585
45452,21473,1,0,4543,4524,12.708892538967364
1568094,21473,1,0,4543,4675,23.245297543659337
45495,21492,1,0,427,113,7.3942941466383365
46126,21800,2,0,533,371,6.173355688452761
46196,21830,2,0,2449,96,13.11958963312336
46197,21830,2,0,2449,397,5.080832529957539
46253,21855,1,0,2156,140,71.47731619953423
2587888,21855,1,0,2156,2196,16.98819859958888
46267,21861,2,0,166,195,3.522323394156895
46268,21861,2,0,166,143,1.4528967966274042
46501,21976,3,0,138,164,10.866750207083168
46634,22039,2,0,186,212,4.486645380752512
46635,22039,2,0,186,4739,80.83966826681196
46672,22053,1,0,191,308,5.203667278967502
