year,age,men,women
2035,80,1015,1199
2035,81,804,1356
2035,82,717,1154
2035,83,751,1149
2035,84,798,1146
2035,85,614,1054
2035,86,515,907
2035,87,504,780
2035,88,462,686
2035,89,306,496
2035,90,278,476
2035,91,229,416
2035,92,203,321
2035,93,143,296
2035,94,126,261
2035,95,89,224
2035,96,62,134
2035,97,42,97
2035,98,32,68
2035,99,16,50
2035,100,12,51
2036,0,687,669
2036,1,673,638
2036,2,689,646
2036,3,640,643
2036,4,683,629
2036,5,733,660
2036,6,756,670
2036,7,803,686
2036,8,745,700
2036,9,786,718
2036,10,801,712
2036,11,777,766
2036,12,798,781
2036,13,917,834
2036,14,961,878
2036,15,916,870
2036,16,1006,956
2036,17,981,966
2036,18,1017,956
2036,19,1075,1061
2036,20,1121,1009
2036,21,1044,1022
2036,22,1082,1116
2036,23,1169,1116
2036,24,1147,1087
2036,25,1168,1137
2036,26,1327,1197
2036,27,1870,1452
2036,28,1070,1227
2036,29,1333,1298
2036,30,1341,1247
2036,31,1393,1266
2036,32,1269,1471
2036,33,1324,1099
2036,34,1137,1344
2036,35,1356,1101
2036,36,1400,1675
2036,37,1357,1235
2036,38,1197,1485
2036,39,1522,999
2036,40,1531,1244
2036,41,1525,1203
2036,42,1322,1279
2036,43,1530,1233
2036,44,1280,1267
2036,45,1561,1705
2036,46,1702,1758
2036,47,1771,1693
2036,48,2216,1791
2036,49,1617,1461
2036,50,1606,1623
2036,51,2097,1892
2036,52,1875,2026
2036,53,1849,2213
2036,54,1595,1947
2036,55,1655,1919
2036,56,1925,2027
2036,57,1835,1784
2036,58,1639,1811
2036,59,1796,1847
2036,60,1855,2183
2036,61,1613,2180
2036,62,1871,1818
2036,63,2093,1786
2036,64,1697,1735
2036,65,1676,1813
2036,66,2060,1966
2036,67,2126,2023
2036,68,1890,2368
2036,69,2001,2206
2036,70,2247,2505
2036,71,2098,2120
2036,72,2094,2024
2036,73,2166,2067
2036,74,1734,2241
2036,75,1457,1858
2036,76,1452,1826
2036,77,1448,1816
2036,78,1290,1681
2036,79,1359,1389
2036,80,1107,1321
2036,81,968,1175
2036,82,756,1304
2036,83,661,1109
2036,84,700,1083
2036,85,726,1087
2036,86,539,981
2036,87,455,837
2036,88,437,694
2036,89,398,604
2036,90,251,418
2036,91,220,410
2036,92,189,343
2036,93,148,259
2036,94,110,233
2036,95,90,210
2036,96,64,161
2036,97,40,86
2036,98,27,68
2036,99,20,46
2036,100,18,63
2037,0,653,644
2037,1,701,678
2037,2,681,647
2037,3,699,656
2037,4,646,655
2037,5,694,642
2037,6,746,676
2037,7,764,684
2037,8,813,703
2037,9,756,713
2037,10,797,729
2037,11,811,720
2037,12,789,777
2037,13,813,794
2037,14,930,846
2037,15,981,889
2037,16,927,884
2037,17,1013,976
2037,18,999,981
2037,19,1031,975
2037,20,1095,1074
2037,21,1137,1030
2037,22,1068,1042
2037,23,1103,1133
2037,24,1192,1132
2037,25,1162,1105
2037,26,1185,1156
2037,27,1355,1208
2037,28,1886,1470
2037,29,1092,1243
2037,30,1354,1320
2037,31,1361,1273
2037,32,1407,1285
2037,33,1291,1491
2037,34,1342,1112
2037,35,1162,1367
2037,36,1372,1121
2037,37,1424,1691
2037,38,1380,1252
2037,39,1210,1503
2037,40,1545,1021
2037,41,1554,1268
2037,42,1547,1220
2037,43,1348,1294
2037,44,1551,1253
2037,45,1309,1282
2037,46,1582,1735
2037,47,1724,1783
2037,48,1813,1717
2037,49,2245,1807
2037,50,1639,1484
2037,51,1637,1643
2037,52,2114,1922
2037,53,1897,2045
2037,54,1854,2250
2037,55,1613,1975
2037,56,1685,1948
2037,57,1948,2036
2037,58,1846,1806
2037,59,1667,1834
2037,60,1803,1871
2037,61,1857,2212
2037,62,1629,2192
2037,63,1882,1840
2037,64,2099,1790
2037,65,1694,1755
2037,66,1676,1822
2037,67,2047,1989
2037,68,2126,2040
2037,69,1891,2370
2037,70,1976,2217
2037,71,2241,2500
2037,72,2078,2129
2037,73,2080,2028
2037,74,2135,2072
2037,75,1710,2234
2037,76,1429,1855
2037,77,1424,1812
2037,78,1402,1782
2037,79,1241,1639
2037,80,1294,1372
2037,81,1047,1299
2037,82,909,1134
2037,83,711,1248
2037,84,604,1072
2037,85,631,1006
2037,86,659,1015
2037,87,483,901
2037,88,388,741
2037,89,374,622
2037,90,344,518
2037,91,197,362
2037,92,174,326
2037,93,137,284
2037,94,113,209
2037,95,86,180
2037,96,69,163
2037,97,41,121
2037,98,28,67
2037,99,20,46
2037,100,23,70
2038,0,666,659
2038,1,656,657
2038,2,712,691
2038,3,688,664
2038,4,705,663
2038,5,657,661
2038,6,705,659
2038,7,758,688
2038,8,778,694
2038,9,824,708
2038,10,768,724
2038,11,814,741
2038,12,821,731
2038,13,808,786
2038,14,825,811
2038,15,940,851
2038,16,1001,907
2038,17,948,903
2038,18,1024,995
2038,19,1013,999
2038,20,1047,1002
2038,21,1106,1088
2038,22,1149,1049
2038,23,1081,1058
2038,24,1120,1149
2038,25,1215,1151
2038,26,1185,1123
2038,27,1208,1176
2038,28,1388,1230
2038,29,1898,1488
2038,30,1117,1262
2038,31,1378,1329
2038,32,1374,1294
2038,33,1426,1318
2038,34,1320,1502
2038,35,1363,1137
2038,36,1179,1387
2038,37,1396,1150
2038,38,1446,1714
2038,39,1401,1277
2038,40,1228,1519
2038,41,1564,1043
2038,42,1576,1285
2038,43,1566,1240
2038,44,1361,1313
2038,45,1568,1271
2038,46,1328,1307
2038,47,1603,1766
2038,48,1747,1800
2038,49,1837,1744
2038,50,2276,1835
2038,51,1656,1511
2038,52,1652,1666
2038,53,2123,1940
2038,54,1911,2070
2038,55,1866,2279
2038,56,1627,2002
2038,57,1706,1970
2038,58,1962,2057
2038,59,1851,1836
2038,60,1677,1861
2038,61,1816,1905
2038,62,1854,2225
2038,63,1633,2212
2038,64,1887,1867
2038,65,2096,1801
2038,66,1699,1775
2038,67,1667,1833
2038,68,2038,2004
2038,69,2114,2060
2038,70,1876,2380
2038,71,1976,2229
2038,72,2233,2505
2038,73,2054,2123
2038,74,2060,2024
2038,75,2090,2069
2038,76,1691,2228
2038,77,1407,1845
2038,78,1374,1795
2038,79,1344,1761
2038,80,1178,1581
2038,81,1241,1326
2038,82,986,1260
2038,83,840,1084
2038,84,659,1184
2038,85,549,1023
2038,86,573,951
2038,87,585,941
2038,88,416,809
2038,89,317,664
2038,90,308,548
2038,91,275,425
2038,92,150,311
2038,93,133,271
2038,94,102,207
2038,95,83,165
2038,96,63,141
2038,97,50,134
2038,98,27,71
2038,99,17,49
2038,100,28,76
2039,0,714,639
2039,1,671,670
2039,2,673,667
2039,3,726,702
2039,4,697,678
2039,5,719,669
2039,6,672,672
2039,7,719,666
2039,8,771,695
2039,9,787,708
2039,10,836,720
2039,11,784,740
2039,12,832,755
2039,13,835,742
2039,14,820,803
2039,15,842,825
2039,16,958,874
2039,17,1012,923
2039,18,959,914
2039,19,1043,1005
2039,20,1038,1013
2039,21,1066,1031
2039,22,1129,1100
2039,23,1176,1070
2039,24,1098,1083
2039,25,1137,1165
2039,26,1226,1172
2039,27,1207,1142
2039,28,1234,1198
2039,29,1425,1264
2039,30,1917,1507
2039,31,1143,1274
2039,32,1400,1347
2039,33,1388,1315
2039,34,1443,1346
2039,35,1337,1513
2039,36,1385,1158
2039,37,1199,1406
2039,38,1419,1176
2039,39,1471,1735
2039,40,1417,1299
2039,41,1244,1537
2039,42,1591,1070
2039,43,1602,1304
2039,44,1595,1257
2039,45,1384,1334
2039,46,1589,1295
2039,47,1349,1331
2039,48,1626,1794
2039,49,1772,1827
2039,50,1864,1773
2039,51,2293,1862
2039,52,1676,1533
2039,53,1673,1691
2039,54,2140,1965
2039,55,1928,2097
2039,56,1879,2311
2039,57,1634,2038
2039,58,1729,1988
2039,59,1988,2071
2039,60,1871,1851
2039,61,1697,1879
2039,62,1812,1929
2039,63,1838,2258
2039,64,1647,2231
2039,65,1891,1878
2039,66,2090,1815
2039,67,1698,1804
2039,68,1673,1840
2039,69,2048,2012
2039,70,2090,2071
2039,71,1861,2397
2039,72,1956,2242
2039,73,2212,2516
2039,74,2033,2121
2039,75,2037,2017
2039,76,2052,2078
2039,77,1661,2194
2039,78,1347,1824
2039,79,1334,1768
2039,80,1292,1730
2039,81,1108,1530
2039,82,1151,1290
2039,83,939,1211
2039,84,759,1042
2039,85,604,1104
2039,86,496,948
2039,87,502,876
2039,88,504,851
2039,89,354,726
2039,90,256,575
2039,91,266,468
2039,92,222,363
2039,93,118,265
2039,94,97,223
2039,95,74,163
2039,96,59,124
2039,97,48,106
2039,98,38,94
2039,99,14,54
2039,100,20,67
2040,0,707,661
2040,1,721,648
2040,2,682,680
2040,3,681,678
2040,4,737,715
2040,5,709,685
2040,6,730,682
2040,7,681,685
2040,8,728,674
2040,9,784,705
2040,10,794,717
2040,11,846,734
2040,12,796,750
2040,13,848,765
2040,14,843,754
2040,15,835,808
2040,16,857,849
2040,17,974,881
2040,18,1029,931
2040,19,973,925
2040,20,1059,1016
2040,21,1064,1028
2040,22,1087,1048
2040,23,1154,1118
2040,24,1195,1092
2040,25,1124,1097
2040,26,1155,1196
2040,27,1252,1198
2040,28,1233,1167
2040,29,1251,1213
2040,30,1450,1300
2040,31,1932,1525
2040,32,1176,1300
2040,33,1416,1363
2040,34,1411,1339
2040,35,1466,1373
2040,36,1361,1531
2040,37,1403,1174
2040,38,1216,1425
2040,39,1444,1205
2040,40,1491,1750
2040,41,1438,1328
2040,42,1281,1549
2040,43,1613,1088
2040,44,1621,1319
2040,45,1620,1273
2040,46,1404,1355
2040,47,1606,1315
2040,48,1367,1346
2040,49,1650,1817
2040,50,1798,1847
2040,51,1888,1794
2040,52,2303,1879
2040,53,1700,1555
2040,54,1702,1728
2040,55,2151,1984
2040,56,1949,2124
2040,57,1884,2335
2040,58,1634,2064
2040,59,1752,2006
2040,60,1994,2104
2040,61,1885,1880
2040,62,1707,1903
2040,63,1834,1941
2040,64,1846,2286
2040,65,1661,2248
2040,66,1890,1879
2040,67,2074,1825
2040,68,1706,1811
2040,69,1675,1851
2040,70,2040,2030
2040,71,2091,2079
2040,72,1847,2412
2040,73,1925,2247
2040,74,2168,2523
2040,75,1991,2108
2040,76,1985,2005
2040,77,1996,2071
2040,78,1610,2154
2040,79,1302,1786
2040,80,1279,1729
2040,81,1235,1683
2040,82,1050,1482
2040,83,1075,1251
2040,84,856,1154
2040,85,682,985
2040,86,548,1024
2040,87,456,859
2040,88,447,803
2040,89,420,757
2040,90,289,640
2040,91,211,497
2040,92,217,391
2040,93,173,287
2040,94,92,214
2040,95,65,159
2040,96,44,124
2040,97,42,95
2040,98,33,77
2040,99,22,64
2040,100,20,83
2041,0,722,670
2041,1,719,675
2041,2,737,661
2041,3,697,691
2041,4,695,693
2041,5,752,727
2041,6,724,696
2041,7,738,688
2041,8,693,701
2041,9,740,685
2041,10,796,714
2041,11,816,727
2041,12,861,742
2041,13,809,766
2041,14,859,774
2041,15,855,769
2041,16,849,819
2041,17,872,871
2041,18,985,889
2041,19,1048,952
2041,20,987,938
2041,21,1080,1027
2041,22,1073,1050
2041,23,1106,1060
2041,24,1177,1129
2041,25,1215,1112
2041,26,1137,1118
2041,27,1176,1212
2041,28,1274,1217
2041,29,1253,1187
2041,30,1275,1235
2041,31,1478,1329
2041,32,1954,1545
2041,33,1215,1329
2041,34,1438,1382
2041,35,1431,1357
2041,36,1485,1397
2041,37,1395,1544
2041,38,1424,1189
2041,39,1239,1443
2041,40,1467,1232
2041,41,1520,1775
2041,42,1456,1353
2041,43,1310,1560
2041,44,1642,1108
2041,45,1644,1335
2041,46,1641,1295
2041,47,1429,1375
2041,48,1616,1326
2041,49,1384,1374
2041,50,1673,1851
2041,51,1829,1876
2041,52,1920,1819
2041,53,2315,1893
2041,54,1712,1582
2041,55,1721,1759
2041,56,2172,2013
2041,57,1958,2159
2041,58,1892,2363
2041,59,1661,2101
2041,60,1770,2038
2041,61,1996,2123
2041,62,1888,1907
2041,63,1714,1927
2041,64,1853,1961
2041,65,1855,2309
2041,66,1675,2273
2041,67,1891,1901
2041,68,2072,1843
2041,69,1700,1816
2041,70,1676,1856
2041,71,2034,2053
2041,72,2069,2090
2041,73,1840,2408
2041,74,1926,2261
2041,75,2123,2511
2041,76,1941,2088
2041,77,1948,1984
2041,78,1920,2056
2041,79,1534,2122
2041,80,1253,1763
2041,81,1211,1671
2041,82,1158,1614
2041,83,970,1427
2041,84,987,1191
2041,85,776,1087
2041,86,599,917
2041,87,482,943
2041,88,397,782
2041,89,364,731
2041,90,338,666
2041,91,248,555
2041,92,147,400
2041,93,168,315
2041,94,128,221
2041,95,68,161
2041,96,46,119
2041,97,36,84
2041,98,34,76
2041,99,22,58
2041,100,25,93
2042,0,709,684
2042,1,740,684
2042,2,733,688
2042,3,756,669
2042,4,713,704
2042,5,712,706
2042,6,763,743
2042,7,739,705
2042,8,744,701
2042,9,705,709
2042,10,757,692
2042,11,810,723
2042,12,830,737
2042,13,879,753
2042,14,817,782
2042,15,873,786
2042,16,867,783
2042,17,860,830
2042,18,891,882
2042,19,1000,902
2042,20,1067,971
2042,21,1004,950
2042,22,1098,1045
2042,23,1087,1063
2042,24,1129,1081
2042,25,1199,1148
2042,26,1236,1138
2042,27,1154,1140
2042,28,1191,1231
2042,29,1289,1234
2042,30,1280,1214
2042,31,1310,1259
2042,32,1512,1359
2042,33,1974,1563
2042,34,1239,1360
2042,35,1472,1407
2042,36,1464,1383
2042,37,1504,1417
2042,38,1407,1559
2042,39,1448,1224
2042,40,1263,1463
2042,41,1492,1261
2042,42,1542,1796
2042,43,1477,1371
2042,44,1334,1580
2042,45,1680,1128
2042,46,1668,1351
2042,47,1665,1318
2042,48,1454,1399
2042,49,1641,1341
2042,50,1406,1407
2042,51,1698,1878
2042,52,1851,1900
2042,53,1941,1847
2042,54,2334,1913
2042,55,1737,1619
2042,56,1748,1790
2042,57,2197,2039
2042,58,1966,2189
2042,59,1906,2384
2042,60,1674,2125
2042,61,1774,2061
2042,62,1996,2136
2042,63,1887,1927
2042,64,1729,1957
2042,65,1862,2001
2042,66,1867,2320
2042,67,1692,2286
2042,68,1906,1914
2042,69,2064,1842
2042,70,1690,1837
2042,71,1665,1854
2042,72,2022,2070
2042,73,2059,2120
2042,74,1805,2415
2042,75,1906,2250
2042,76,2092,2498
2042,77,1909,2081
2042,78,1902,1944
2042,79,1852,2041
2042,80,1472,2073
2042,81,1199,1723
2042,82,1134,1618
2042,83,1070,1560
2042,84,895,1361
2042,85,896,1131
2042,86,688,1017
2042,87,555,855
2042,88,442,861
2042,89,323,684
2042,90,318,636
2042,91,278,571
2042,92,199,459
2042,93,117,334
2042,94,129,265
2042,95,91,178
2042,96,52,117
2042,97,30,90
2042,98,24,59
2042,99,22,44
2042,100,28,94
2043,0,707,650
2043,1,722,691
2043,2,750,699
2043,3,749,705
2043,4,772,683
2043,5,723,710
2043,6,729,730
2043,7,770,753
2043,8,757,715
2043,9,750,707
2043,10,719,717
2043,11,768,704
2043,12,830,732
2043,13,840,758
2043,14,888,771
2043,15,833,793
2043,16,884,801
2043,17,880,798
2043,18,874,845
2043,19,905,898
2043,20,1017,916
2043,21,1080,988
2043,22,1026,965
2043,23,1111,1063
2043,24,1103,1074
2043,25,1149,1103
2043,26,1227,1170
2043,27,1260,1162
2043,28,1173,1158
2043,29,1209,1256
2043,30,1317,1253
2043,31,1308,1230
2043,32,1335,1286
2043,33,1547,1384
2043,34,1998,1585
2043,35,1264,1386
2043,36,1503,1438
2043,37,1486,1408
2043,38,1528,1437
2043,39,1432,1582
2043,40,1473,1240
2043,41,1281,1483
2043,42,1511,1297
2043,43,1556,1818
2043,44,1493,1398
2043,45,1362,1596
2043,46,1711,1153
2043,47,1692,1377
2043,48,1692,1346
2043,49,1477,1418
2043,50,1662,1358
2043,51,1432,1437
2043,52,1717,1915
2043,53,1872,1931
2043,54,1960,1865
2043,55,2358,1926
2043,56,1762,1642
2043,57,1770,1816
2043,58,2209,2064
2043,59,1971,2226
2043,60,1918,2405
2043,61,1682,2156
2043,62,1782,2073
2043,63,1995,2156
2043,64,1892,1942
2043,65,1735,1981
2043,66,1853,2022
2043,67,1848,2336
2043,68,1687,2292
2043,69,1897,1921
2043,70,2052,1853
2043,71,1680,1846
2043,72,1648,1858
2043,73,1993,2087
2043,74,2025,2133
2043,75,1778,2387
2043,76,1864,2251
2043,77,2037,2485
2043,78,1856,2052
2043,79,1838,1931
2043,80,1776,2006
2043,81,1396,2013
2043,82,1124,1667
2043,83,1045,1563
2043,84,993,1489
2043,85,823,1279
2043,86,808,1055
2043,87,627,933
2043,88,473,771
2043,89,383,779
2043,90,266,588
2043,91,251,546
2043,92,221,474
2043,93,156,366
2043,94,87,268
2043,95,97,210
2043,96,66,130
2043,97,38,85
2043,98,21,70
2043,99,16,44
2043,100,32,85
2044,0,707,690
2044,1,716,664
2044,2,732,700
2044,3,767,711
2044,4,762,721
2044,5,786,699
2044,6,736,727
2044,7,740,745
2044,8,783,771
2044,9,773,728
2044,10,759,718
2044,11,730,731
2044,12,787,718
2044,13,839,740
2044,14,853,772
2044,15,901,780
2044,16,847,807
2044,17,894,813
2044,18,898,810
2044,19,887,867
2044,20,921,914
2044,21,1031,931
2044,22,1101,1000
2044,23,1048,984
2044,24,1131,1081
2044,25,1123,1092
2044,26,1170,1121
2044,27,1252,1190
2044,28,1274,1183
2044,29,1194,1175
2044,30,1235,1281
2044,31,1336,1274
2044,32,1337,1246
2044,33,1361,1313
2044,34,1588,1412
2044,35,2026,1609
2044,36,1285,1414
2044,37,1539,1466
2044,38,1505,1432
2044,39,1556,1471
2044,40,1459,1610
2044,41,1486,1277
2044,42,1309,1500
2044,43,1544,1327
2044,44,1581,1840
2044,45,1512,1422
2044,46,1395,1610
2044,47,1739,1177
2044,48,1711,1396
2044,49,1718,1369
2044,50,1510,1436
2044,51,1677,1381
2044,52,1453,1466
2044,53,1738,1952
2044,54,1905,1957
2044,55,1992,1900
2044,56,2377,1943
2044,57,1780,1663
2044,58,1787,1844
2044,59,2224,2094
2044,60,1993,2250
2044,61,1932,2435
2044,62,1688,2175
2044,63,1799,2110
2044,64,2005,2170
2044,65,1903,1955
2044,66,1723,2007
2044,67,1845,2052
2044,68,1838,2349
2044,69,1694,2321
2044,70,1897,1925
2044,71,2034,1857
2044,72,1678,1854
2044,73,1643,1876
2044,74,1961,2101
2044,75,1984,2147
2044,76,1752,2386
2044,77,1806,2226
2044,78,1979,2459
2044,79,1814,2019
2044,80,1769,1886
2044,81,1686,1945
2044,82,1314,1940
2044,83,1052,1597
2044,84,965,1498
2044,85,895,1391
2044,86,731,1198
2044,87,719,961
2044,88,563,866
2044,89,408,683
2044,90,342,673
2044,91,217,508
2044,92,198,456
2044,93,176,372
2044,94,113,296
2044,95,71,198
2044,96,74,160
2044,97,47,97
2044,98,24,53
2044,99,14,50
2044,100,31,85
2045,0,703,714
2045,1,715,699
2045,2,730,681
2045,3,747,713
2045,4,781,728
2045,5,778,735
2045,6,807,713
2045,7,753,735
2045,8,756,758
2045,9,797,790
2045,10,791,746
2045,11,775,734
2045,12,746,747
2045,13,802,741
2045,14,852,754
2045,15,871,792
2045,16,924,796
2045,17,857,816
2045,18,905,820
2045,19,920,820
2045,20,904,885
2045,21,938,922
2045,22,1050,945
2045,23,1117,1024
2045,24,1060,998
2045,25,1154,1096
2045,26,1142,1102
2045,27,1182,1139
2045,28,1270,1210
2045,29,1291,1200
2045,30,1225,1196
2045,31,1260,1308
2045,32,1364,1299
2045,33,1358,1261
2045,34,1391,1332
2045,35,1614,1441
2045,36,2042,1633
2045,37,1315,1442
2045,38,1564,1497
2045,39,1531,1449
2045,40,1575,1506
2045,41,1488,1629
2045,42,1511,1310
2045,43,1338,1535
2045,44,1576,1362
2045,45,1617,1863
2045,46,1545,1450
2045,47,1423,1627
2045,48,1772,1199
2045,49,1740,1423
2045,50,1736,1390
2045,51,1534,1460
2045,52,1697,1405
2045,53,1490,1501
2045,54,1767,1984
2045,55,1939,1981
2045,56,2019,1925
2045,57,2388,1966
2045,58,1792,1689
2045,59,1800,1874
2045,60,2232,2123
2045,61,2005,2273
2045,62,1949,2460
2045,63,1698,2209
2045,64,1806,2140
2045,65,2008,2192
2045,66,1904,1982
2045,67,1736,2021
2045,68,1850,2079
2045,69,1844,2379
2045,70,1687,2321
2045,71,1869,1930
2045,72,2013,1870
2045,73,1661,1849
2045,74,1625,1891
2045,75,1932,2103
2045,76,1941,2135
2045,77,1718,2371
2045,78,1756,2223
2045,79,1904,2435
2045,80,1738,1970
2045,81,1674,1859
2045,82,1571,1872
2045,83,1239,1872
2045,84,994,1539
2045,85,880,1424
2045,86,818,1302
2045,87,649,1092
2045,88,623,884
2045,89,470,780
2045,90,332,596
2045,91,281,572
2045,92,172,422
2045,93,148,372
2045,94,132,281
2045,95,85,220
2045,96,58,152
2045,97,61,118
2045,98,33,68
2045,99,16,35
2045,100,26,88
2046,0,690,685
2046,1,717,724
2046,2,727,710
2046,3,749,690
2046,4,760,724
2046,5,799,742
2046,6,796,743
2046,7,821,727
2046,8,772,745
2046,9,773,770
2046,10,816,800
2046,11,811,758
2046,12,788,746
2046,13,761,761
2046,14,811,755
2046,15,857,768
2046,16,890,806
2046,17,943,812
2046,18,868,825
2046,19,922,829
2046,20,937,835
2046,21,914,902
2046,22,961,941
2046,23,1065,957
2046,24,1138,1042
2046,25,1088,1020
2046,26,1176,1112
2046,27,1168,1122
2046,28,1205,1164
2046,29,1296,1225
2046,30,1319,1215
2046,31,1244,1221
2046,32,1291,1340
2046,33,1386,1329
2046,34,1384,1289
2046,35,1422,1361
2046,36,1657,1483
2046,37,2058,1659
2046,38,1352,1473
2046,39,1595,1518
2046,40,1562,1468
2046,41,1604,1541
2046,42,1516,1654
2046,43,1530,1333
2046,44,1370,1560
2046,45,1608,1394
2046,46,1638,1889
2046,47,1561,1475
2046,48,1447,1652
2046,49,1801,1219
2046,50,1764,1445
2046,51,1756,1411
2046,52,1561,1488
2046,53,1717,1425
2046,54,1508,1538
2046,55,1798,2010
2046,56,1960,2012
2046,57,2041,1948
2046,58,2395,1985
2046,59,1810,1717
2046,60,1822,1897
2046,61,2248,2156
2046,62,2011,2292
2046,63,1942,2494
2046,64,1711,2239
2046,65,1818,2157
2046,66,2016,2219
2046,67,1906,2005
2046,68,1732,2051
2046,69,1861,2100
2046,70,1837,2391
2046,71,1680,2332
2046,72,1858,1927
2046,73,1980,1872
2046,74,1642,1850
2046,75,1600,1897
2046,76,1902,2091
2046,77,1902,2129
2046,78,1678,2343
2046,79,1704,2205
2046,80,1829,2387
2046,81,1652,1918
2046,82,1587,1810
2046,83,1463,1798
2046,84,1142,1785
2046,85,885,1463
2046,86,791,1326
2046,87,704,1204
2046,88,578,971
2046,89,534,786
2046,90,418,671
2046,91,267,509
2046,92,235,483
2046,93,135,345
2046,94,116,297
2046,95,82,229
2046,96,57,170
2046,97,36,115
2046,98,39,73
2046,99,19,46
2046,100,23,80
2047,0,746,671
2047,1,697,697
2047,2,733,740
2047,3,739,720
2047,4,759,703
2047,5,773,739
2047,6,814,758
2047,7,821,755
2047,8,838,743
2047,9,787,765
2047,10,793,786
2047,11,832,820
2047,12,829,772
2047,13,805,767
2047,14,776,778
2047,15,827,769
2047,16,870,781
2047,17,902,819
2047,18,955,837
2047,19,879,836
2047,20,940,846
2047,21,949,857
2047,22,942,913
2047,23,979,955
2047,24,1085,983
2047,25,1158,1059
2047,26,1116,1034
2047,27,1196,1133
2047,28,1193,1149
2047,29,1227,1189
2047,30,1323,1254
2047,31,1340,1250
2047,32,1285,1250
2047,33,1325,1369
2047,34,1413,1350
2047,35,1406,1318
2047,36,1450,1388
2047,37,1693,1510
2047,38,2087,1688
2047,39,1380,1504
2047,40,1620,1546
2047,41,1586,1494
2047,42,1639,1576
2047,43,1534,1678
2047,44,1550,1359
2047,45,1407,1598
2047,46,1635,1430
2047,47,1656,1916
2047,48,1591,1505
2047,49,1481,1674
2047,50,1829,1252
2047,51,1792,1473
2047,52,1774,1443
2047,53,1587,1508
2047,54,1740,1446
2047,55,1534,1560
2047,56,1823,2055
2047,57,1985,2042
2047,58,2056,1977
2047,59,2417,2012
2047,60,1832,1749
2047,61,1845,1919
2047,62,2258,2185
2047,63,2012,2322
2047,64,1943,2501
2047,65,1722,2263
2047,66,1819,2189
2047,67,2021,2241
2047,68,1901,2032
2047,69,1729,2065
2047,70,1866,2120
2047,71,1831,2409
2047,72,1681,2334
2047,73,1840,1917
2047,74,1942,1871
2047,75,1620,1857
2047,76,1562,1892
2047,77,1859,2078
2047,78,1851,2111
2047,79,1618,2303
2047,80,1664,2175
2047,81,1758,2314
2047,82,1567,1877
2047,83,1467,1755
2047,84,1331,1715
2047,85,1049,1692
2047,86,802,1357
2047,87,703,1231
2047,88,622,1066
2047,89,496,849
2047,90,437,668
2047,91,326,583
2047,92,214,420
2047,93,180,388
2047,94,111,281
2047,95,81,237
2047,96,57,156
2047,97,37,122
2047,98,22,80
2047,99,18,46
2047,100,25,79
2048,0,688,657
2048,1,760,691
2048,2,710,709
2048,3,745,754
2048,4,755,732
2048,5,777,715
2048,6,788,754
2048,7,825,783
2048,8,838,769
2048,9,860,752
2048,10,800,783
2048,11,803,798
2048,12,846,831
2048,13,843,783
2048,14,816,777
2048,15,789,791
2048,16,839,781
2048,17,888,800
2048,18,922,828
2048,19,966,850
2048,20,899,854
2048,21,956,862
2048,22,964,872
2048,23,961,932
2048,24,1000,978
2048,25,1111,1007
2048,26,1170,1080
2048,27,1141,1058
2048,28,1225,1158
2048,29,1207,1167
2048,30,1247,1218
2048,31,1344,1281
2048,32,1355,1280
2048,33,1316,1277
2048,34,1353,1398
2048,35,1430,1377
2048,36,1439,1340
2048,37,1483,1417
2048,38,1734,1548
2048,39,2122,1713
2048,40,1414,1535
2048,41,1658,1576
2048,42,1618,1530
2048,43,1664,1605
2048,44,1561,1697
2048,45,1571,1385
2048,46,1430,1631
2048,47,1657,1462
2048,48,1678,1939
2048,49,1616,1539
2048,50,1513,1693
2048,51,1855,1289
2048,52,1820,1486
2048,53,1786,1466
2048,54,1624,1525
2048,55,1765,1479
2048,56,1547,1603
2048,57,1850,2084
2048,58,2024,2086
2048,59,2087,2012
2048,60,2424,2042
2048,61,1858,1781
2048,62,1876,1965
2048,63,2274,2231
2048,64,2027,2359
2048,65,1946,2519
2048,66,1720,2286
2048,67,1833,2216
2048,68,2022,2242
2048,69,1887,2051
2048,70,1730,2087
2048,71,1871,2131
2048,72,1822,2440
2048,73,1673,2337
2048,74,1825,1916
2048,75,1901,1879
2048,76,1598,1846
2048,77,1546,1891
2048,78,1816,2047
2048,79,1796,2077
2048,80,1565,2285
2048,81,1603,2109
2048,82,1652,2236
2048,83,1435,1808
2048,84,1377,1679
2048,85,1226,1628
2048,86,952,1566
2048,87,714,1255
2048,88,612,1107
2048,89,544,943
2048,90,421,738
2048,91,359,590
2048,92,264,494
2048,93,163,332
2048,94,138,313
2048,95,75,218
2048,96,65,191
2048,97,35,123
2048,98,20,88
2048,99,9,52
2048,100,23,84
2049,0,751,678
2049,1,705,666
2049,2,775,704
2049,3,723,723
2049,4,762,776
2049,5,772,750
2049,6,794,727
2049,7,806,774
2049,8,844,795
2049,9,844,779
2049,10,880,768
2049,11,816,801
2049,12,814,815
2049,13,870,849
2049,14,864,801
2049,15,831,789
2049,16,806,804
2049,17,859,788
2049,18,904,816
2049,19,943,844
2049,20,974,865
2049,21,916,876
2049,22,970,885
2049,23,975,889
2049,24,973,943
2049,25,1030,993
2049,26,1147,1040
2049,27,1188,1101
2049,28,1161,1084
2049,29,1249,1181
2049,30,1234,1192
2049,31,1265,1249
