year,age,men,women
2022,74,6141,8129
2022,75,6280,7278
2022,76,7086,8119
2022,77,7427,8735
2022,78,6043,8270
2022,79,3344,4314
2022,80,3306,4434
2022,81,3565,5205
2022,82,3567,4678
2022,83,3142,4660
2022,84,3218,4329
2022,85,2102,3890
2022,86,1756,3228
2022,87,1811,2910
2022,88,1693,3259
2022,89,1431,2989
2022,90,1106,2261
2022,91,759,1810
2022,92,854,1709
2022,93,570,1335
2022,94,426,1006
2022,95,331,810
2022,96,217,585
2022,97,156,444
2022,98,71,239
2022,99,56,197
2022,100,73,343
2023,0,2280,2118
2023,1,2227,2083
2023,2,2345,2146
2023,3,2225,2216
2023,4,2327,2105
2023,5,2251,2302
2023,6,2434,2352
2023,7,2519,2413
2023,8,2571,2418
2023,9,2527,2497
2023,10,2733,2539
2023,11,2754,2541
2023,12,2796,2574
2023,13,2837,2693
2023,14,4429,4194
2023,15,3675,3946
2023,16,3166,2553
2023,17,1876,1832
2023,18,1969,1634
2023,19,1638,1923
2023,20,2055,2039
2023,21,2561,2490
2023,22,2056,2542
2023,23,2650,2749
2023,24,4536,4607
2023,25,4510,4640
2023,26,4751,5454
2023,27,5139,5425
2023,28,5709,5867
2023,29,5288,5554
2023,30,5087,5013
2023,31,5509,5403
2023,32,4340,4476
2023,33,3093,3097
2023,34,3450,4672
2023,35,3794,4262
2023,36,3766,4130
2023,37,4261,4160
2023,38,5026,5134
2023,39,4658,5405
2023,40,5778,4703
2023,41,4855,4649
2023,42,4704,5734
2023,43,4479,6011
2023,44,5311,6439
2023,45,5323,5353
2023,46,6265,6146
2023,47,6247,7134
2023,48,6120,7556
2023,49,6015,7642
2023,50,7757,7306
2023,51,7379,6771
2023,52,7288,7833
2023,53,6986,8594
2023,54,6181,6677
2023,55,5565,6417
2023,56,5766,6838
2023,57,5522,6994
2023,58,5518,6338
2023,59,5640,6388
2023,60,4216,4617
2023,61,5774,6955
2023,62,5272,6792
2023,63,4835,5730
2023,64,5229,5371
2023,65,5193,5881
2023,66,5022,6205
2023,67,5453,7236
2023,68,5326,6719
2023,69,5462,6713
2023,70,5486,6781
2023,71,5332,7431
2023,72,5385,6681
2023,73,5925,6375
2023,74,5146,7388
2023,75,5968,8027
2023,76,6116,7159
2023,77,6830,7963
2023,78,7115,8558
2023,79,5737,8034
2023,80,3162,4189
2023,81,3083,4288
2023,82,3311,4981
2023,83,3301,4449
2023,84,2875,4356
2023,85,2885,4006
2023,86,1881,3610
2023,87,1535,2904
2023,88,1569,2582
2023,89,1419,2833
2023,90,1192,2595
2023,91,889,1884
2023,92,601,1467
2023,93,635,1335
2023,94,432,1039
2023,95,303,754
2023,96,241,586
2023,97,158,428
2023,98,108,317
2023,99,45,156
2023,100,79,346
2024,0,2256,2126
2024,1,2292,2125
2024,2,2238,2093
2024,3,2354,2156
2024,4,2233,2225
2024,5,2334,2115
2024,6,2262,2313
2024,7,2444,2372
2024,8,2532,2430
2024,9,2585,2429
2024,10,2535,2508
2024,11,2741,2547
2024,12,2769,2556
2024,13,2808,2587
2024,14,2852,2718
2024,15,4439,4204
2024,16,3682,3951
2024,17,3175,2564
2024,18,1890,1845
2024,19,1975,1643
2024,20,1645,1932
2024,21,2070,2051
2024,22,2568,2496
2024,23,2061,2556
2024,24,2664,2768
2024,25,4555,4631
2024,26,4528,4666
2024,27,4771,5483
2024,28,5161,5444
2024,29,5734,5901
2024,30,5313,5569
2024,31,5109,5035
2024,32,5524,5420
2024,33,4352,4490
2024,34,3107,3113
2024,35,3460,4687
2024,36,3802,4272
2024,37,3771,4150
2024,38,4277,4179
2024,39,5049,5161
2024,40,4682,5417
2024,41,5791,4728
2024,42,4876,4674
2024,43,4732,5760
2024,44,4508,6043
2024,45,5332,6452
2024,46,5345,5373
2024,47,6293,6174
2024,48,6261,7167
2024,49,6132,7580
2024,50,6028,7657
2024,51,7758,7315
2024,52,7384,6802
2024,53,7283,7860
2024,54,6982,8588
2024,55,6163,6675
2024,56,5554,6431
2024,57,5755,6852
2024,58,5501,6996
2024,59,5493,6341
2024,60,5600,6381
2024,61,4193,4626
2024,62,5746,6943
2024,63,5214,6780
2024,64,4806,5721
2024,65,5190,5341
2024,66,5125,5865
2024,67,4960,6189
2024,68,5367,7200
2024,69,5237,6670
2024,70,5372,6669
2024,71,5377,6747
2024,72,5240,7364
2024,73,5260,6611
2024,74,5777,6313
2024,75,5009,7292
2024,76,5781,7923
2024,77,5899,7028
2024,78,6558,7808
2024,79,6793,8326
2024,80,5396,7770
2024,81,2975,4042
2024,82,2847,4116
2024,83,3039,4746
2024,84,2996,4175
2024,85,2591,4019
2024,86,2545,3664
2024,87,1648,3274
2024,88,1326,2606
2024,89,1346,2266
2024,90,1178,2420
2024,91,939,2185
2024,92,720,1551
2024,93,467,1166
2024,94,480,1035
2024,95,313,801
2024,96,210,562
2024,97,175,433
2024,98,114,290
2024,99,65,212
2024,100,77,326
2025,0,2302,2261
2025,1,2264,2141
2025,2,2304,2137
2025,3,2249,2105
2025,4,2357,2165
2025,5,2241,2231
2025,6,2342,2126
2025,7,2274,2327
2025,8,2460,2390
2025,9,2547,2434
2025,10,2589,2442
2025,11,2543,2520
2025,12,2754,2557
2025,13,2784,2571
2025,14,2818,2601
2025,15,2865,2729
2025,16,4450,4212
2025,17,3705,3959
2025,18,3183,2577
2025,19,1899,1850
2025,20,1981,1650
2025,21,1655,1941
2025,22,2082,2061
2025,23,2579,2504
2025,24,2072,2568
2025,25,2693,2789
2025,26,4567,4652
2025,27,4560,4690
2025,28,4782,5515
2025,29,5174,5472
2025,30,5767,5934
2025,31,5338,5582
2025,32,5132,5053
2025,33,5538,5435
2025,34,4358,4497
2025,35,3123,3138
2025,36,3477,4707
2025,37,3818,4295
2025,38,3788,4171
2025,39,4299,4205
2025,40,5061,5175
2025,41,4713,5438
2025,42,5809,4749
2025,43,4887,4689
2025,44,4750,5776
2025,45,4526,6060
2025,46,5340,6466
2025,47,5359,5394
2025,48,6310,6199
2025,49,6270,7193
2025,50,6143,7605
2025,51,6048,7677
2025,52,7763,7320
2025,53,7384,6803
2025,54,7289,7883
2025,55,6954,8593
2025,56,6153,6678
2025,57,5547,6436
2025,58,5746,6852
2025,59,5472,6998
2025,60,5465,6342
2025,61,5568,6359
2025,62,4160,4635
2025,63,5702,6940
2025,64,5166,6762
2025,65,4773,5703
2025,66,5131,5327
2025,67,5047,5857
2025,68,4906,6165
2025,69,5277,7163
2025,70,5125,6625
2025,71,5272,6614
2025,72,5270,6684
2025,73,5116,7287
2025,74,5118,6544
2025,75,5602,6238
2025,76,4850,7172
2025,77,5555,7791
2025,78,5648,6873
2025,79,6288,7602
2025,80,6402,8070
2025,81,5055,7467
2025,82,2798,3861
2025,83,2649,3925
2025,84,2768,4446
2025,85,2699,3860
2025,86,2303,3696
2025,87,2203,3305
2025,88,1398,2910
2025,89,1140,2300
2025,90,1122,1934
2025,91,950,2023
2025,92,737,1784
2025,93,550,1222
2025,94,343,909
2025,95,353,793
2025,96,229,595
2025,97,137,402
2025,98,118,302
2025,99,63,191
2025,100,88,336
2026,0,2343,2297
2026,1,2310,2265
2026,2,2273,2151
2026,3,2314,2144
2026,4,2259,2115
2026,5,2365,2170
2026,6,2252,2234
2026,7,2349,2134
2026,8,2280,2333
2026,9,2469,2400
2026,10,2555,2445
2026,11,2601,2447
2026,12,2552,2528
2026,13,2769,2568
2026,14,2789,2581
2026,15,2831,2617
2026,16,2878,2750
2026,17,4470,4227
2026,18,3723,3967
2026,19,3186,2584
2026,20,1905,1857
2026,21,1985,1658
2026,22,1657,1952
2026,23,2087,2074
2026,24,2588,2514
2026,25,2084,2574
2026,26,2707,2805
2026,27,4584,4674
2026,28,4580,4720
2026,29,4809,5540
2026,30,5196,5498
2026,31,5786,5963
2026,32,5360,5604
2026,33,5157,5078
2026,34,5554,5454
2026,35,4371,4505
2026,36,3139,3156
2026,37,3496,4728
2026,38,3825,4307
2026,39,3797,4184
2026,40,4311,4227
2026,41,5070,5192
2026,42,4729,5456
2026,43,5813,4760
2026,44,4897,4702
2026,45,4757,5798
2026,46,4540,6074
2026,47,5346,6473
2026,48,5377,5411
2026,49,6318,6217
2026,50,6274,7222
2026,51,6150,7620
2026,52,6062,7684
2026,53,7757,7323
2026,54,7358,6817
2026,55,7257,7906
2026,56,6954,8582
2026,57,6136,6681
2026,58,5526,6436
2026,59,5717,6851
2026,60,5443,6985
2026,61,5437,6330
2026,62,5533,6341
2026,63,4130,4642
2026,64,5630,6916
2026,65,5101,6734
2026,66,4734,5669
2026,67,5047,5309
2026,68,4982,5829
2026,69,4819,6114
2026,70,5199,7114
2026,71,5031,6548
2026,72,5152,6550
2026,73,5138,6619
2026,74,4983,7186
2026,75,4956,6454
2026,76,5422,6115
2026,77,4688,7029
2026,78,5320,7606
2026,79,5393,6682
2026,80,5967,7357
2026,81,6001,7775
2026,82,4688,7117
2026,83,2578,3638
2026,84,2405,3695
2026,85,2495,4135
2026,86,2401,3534
2026,87,1998,3353
2026,88,1898,2961
2026,89,1185,2568
2026,90,965,1978
2026,91,907,1676
2026,92,740,1675
2026,93,553,1391
2026,94,418,943
2026,95,255,700
2026,96,241,576
2026,97,158,442
2026,98,89,269
2026,99,72,197
2026,100,83,325
2027,0,2293,2125
2027,1,2347,2303
2027,2,2327,2270
2027,3,2279,2167
2027,4,2330,2163
2027,5,2267,2125
2027,6,2372,2179
2027,7,2264,2241
2027,8,2355,2139
2027,9,2289,2336
2027,10,2479,2414
2027,11,2563,2448
2027,12,2616,2454
2027,13,2563,2531
2027,14,2783,2579
2027,15,2795,2583
2027,16,2837,2620
2027,17,2895,2761
2027,18,4484,4245
2027,19,3735,3983
2027,20,3193,2588
2027,21,1910,1868
2027,22,1988,1665
2027,23,1668,1959
2027,24,2098,2080
2027,25,2591,2518
2027,26,2096,2582
2027,27,2725,2823
2027,28,4597,4693
2027,29,4598,4747
2027,30,4832,5567
2027,31,5217,5523
2027,32,5795,5987
2027,33,5378,5634
2027,34,5183,5098
2027,35,5568,5465
2027,36,4374,4510
2027,37,3146,3175
2027,38,3513,4742
2027,39,3839,4328
2027,40,3815,4205
2027,41,4334,4246
2027,42,5071,5216
2027,43,4748,5477
2027,44,5815,4773
2027,45,4905,4717
2027,46,4768,5813
2027,47,4549,6097
2027,48,5360,6487
2027,49,5382,5415
2027,50,6327,6239
2027,51,6278,7242
2027,52,6142,7641
2027,53,6070,7685
2027,54,7759,7329
2027,55,7339,6832
2027,56,7244,7899
2027,57,6924,8583
2027,58,6130,6675
2027,59,5501,6431
2027,60,5676,6857
2027,61,5386,6956
2027,62,5397,6330
2027,63,5472,6319
2027,64,4101,4628
2027,65,5573,6887
2027,66,5022,6702
2027,67,4674,5646
2027,68,4965,5269
2027,69,4878,5801
2027,70,4739,6073
2027,71,5107,7051
2027,72,4914,6483
2027,73,5014,6468
2027,74,4996,6517
2027,75,4856,7091
2027,76,4807,6347
2027,77,5240,5989
2027,78,4486,6858
2027,79,5073,7398
2027,80,5132,6436
2027,81,5629,7113
2027,82,5580,7443
2027,83,4323,6757
2027,84,2364,3415
2027,85,2193,3427
2027,86,2204,3797
2027,87,2092,3184
2027,88,1749,3002
2027,89,1596,2634
2027,90,967,2244
2027,91,770,1667
2027,92,710,1364
2027,93,545,1321
2027,94,402,1103
2027,95,302,729
2027,96,185,503
2027,97,164,419
2027,98,97,319
2027,99,53,177
2027,100,102,333
2028,0,2304,2180
2028,1,2301,2134
2028,2,2356,2312
2028,3,2329,2280
2028,4,2284,2179
2028,5,2337,2169
2028,6,2278,2135
2028,7,2384,2188
2028,8,2274,2251
2028,9,2363,2145
2028,10,2295,2347
2028,11,2496,2422
2028,12,2570,2455
2028,13,2621,2458
2028,14,2565,2539
2028,15,2791,2588
2028,16,2802,2591
2028,17,2852,2634
2028,18,2911,2776
2028,19,4493,4262
2028,20,3750,3996
2028,21,3200,2595
2028,22,1923,1876
2028,23,1991,1672
2028,24,1672,1969
2028,25,2107,2096
2028,26,2599,2525
2028,27,2107,2592
2028,28,2744,2846
2028,29,4610,4713
2028,30,4625,4767
2028,31,4859,5595
2028,32,5238,5541
2028,33,5815,6005
2028,34,5401,5654
2028,35,5188,5122
2028,36,5585,5483
2028,37,4390,4521
2028,38,3159,3192
2028,39,3531,4764
2028,40,3853,4341
2028,41,3823,4221
2028,42,4348,4265
2028,43,5081,5232
2028,44,4763,5486
2028,45,5827,4794
2028,46,4921,4738
2028,47,4774,5831
2028,48,4558,6125
2028,49,5368,6490
2028,50,5384,5430
2028,51,6326,6252
2028,52,6273,7256
2028,53,6140,7655
2028,54,6074,7702
2028,55,7744,7337
2028,56,7338,6849
2028,57,7225,7896
2028,58,6888,8564
2028,59,6091,6674
2028,60,5477,6434
2028,61,5634,6844
2028,62,5345,6934
2028,63,5348,6305
2028,64,5416,6298
2028,65,4061,4627
2028,66,5501,6872
2028,67,4955,6664
2028,68,4617,5609
2028,69,4886,5233
2028,70,4806,5743
2028,71,4670,6025
2028,72,4962,6979
2028,73,4804,6427
2028,74,4894,6383
2028,75,4847,6420
2028,76,4707,6985
2028,77,4598,6235
2028,78,5031,5870
2028,79,4268,6694
2028,80,4767,7192
2028,81,4858,6237
2028,82,5241,6819
2028,83,5152,7074
2028,84,3942,6355
2028,85,2126,3210
2028,86,1949,3172
2028,87,1923,3452
2028,88,1794,2840
2028,89,1500,2648
2028,90,1331,2259
2028,91,782,1912
2028,92,609,1371
2028,93,554,1112
2028,94,421,1052
2028,95,319,835
2028,96,215,539
2028,97,131,357
2028,98,115,308
2028,99,62,215
2028,100,90,312
2029,0,2307,2125
2029,1,2308,2180
2029,2,2309,2145
2029,3,2364,2321
2029,4,2335,2294
2029,5,2294,2186
2029,6,2350,2174
2029,7,2289,2144
2029,8,2391,2195
2029,9,2281,2259
2029,10,2366,2154
2029,11,2299,2353
2029,12,2503,2426
2029,13,2576,2460
2029,14,2629,2469
2029,15,2575,2553
2029,16,2800,2600
2029,17,2810,2605
2029,18,2867,2642
2029,19,2929,2790
2029,20,4506,4278
2029,21,3760,4004
2029,22,3210,2604
2029,23,1934,1881
2029,24,1999,1686
2029,25,1682,1978
2029,26,2117,2113
2029,27,2605,2532
2029,28,2113,2611
2029,29,2763,2858
2029,30,4629,4731
2029,31,4642,4790
2029,32,4875,5618
2029,33,5263,5559
2029,34,5834,6021
2029,35,5418,5670
2029,36,5207,5146
2029,37,5604,5502
2029,38,4394,4535
2029,39,3165,3212
2029,40,3539,4779
2029,41,3865,4353
2029,42,3836,4225
2029,43,4354,4281
2029,44,5092,5248
2029,45,4770,5492
2029,46,5842,4798
2029,47,4927,4757
2029,48,4783,5851
2029,49,4571,6150
2029,50,5379,6490
2029,51,5401,5458
2029,52,6321,6266
2029,53,6282,7273
2029,54,6133,7669
2029,55,6079,7707
2029,56,7723,7340
2029,57,7307,6855
2029,58,7194,7902
2029,59,6854,8561
2029,60,6053,6671
2029,61,5437,6419
2029,62,5586,6835
2029,63,5314,6908
2029,64,5293,6296
2029,65,5343,6269
2029,66,4024,4617
2029,67,5434,6841
2029,68,4890,6612
2029,69,4559,5562
2029,70,4786,5203
2029,71,4734,5685
2029,72,4596,5958
2029,73,4837,6913
2029,74,4689,6367
2029,75,4755,6285
2029,76,4681,6321
2029,77,4551,6835
2029,78,4408,6097
2029,79,4797,5713
2029,80,4066,6481
2029,81,4487,6915
2029,82,4521,5963
2029,83,4811,6471
2029,84,4675,6638
2029,85,3545,5923
2029,86,1871,2942
2029,87,1687,2872
2029,88,1668,3082
2029,89,1538,2457
2029,90,1255,2301
2029,91,1070,1931
2029,92,618,1581
2029,93,479,1088
2029,94,422,866
2029,95,304,807
2029,96,221,644
2029,97,156,391
2029,98,84,257
2029,99,76,197
2029,100,97,322
2030,0,2196,2238
2030,1,2316,2137
2030,2,2320,2189
2030,3,2322,2154
2030,4,2371,2327
2030,5,2341,2296
2030,6,2307,2196
2030,7,2361,2182
2030,8,2299,2151
2030,9,2396,2201
2030,10,2291,2268
2030,11,2378,2168
2030,12,2309,2361
2030,13,2517,2431
2030,14,2582,2466
2030,15,2639,2482
2030,16,2585,2560
2030,17,2808,2612
2030,18,2821,2612
2030,19,2878,2655
2030,20,2946,2816
2030,21,4517,4294
2030,22,3766,4014
2030,23,3214,2609
2030,24,1940,1884
2030,25,2001,1693
2030,26,1691,1985
2030,27,2125,2114
2030,28,2609,2538
2030,29,2121,2623
2030,30,2779,2883
2030,31,4646,4756
2030,32,4669,4811
2030,33,4899,5638
2030,34,5283,5583
2030,35,5848,6052
2030,36,5446,5694
2030,37,5229,5162
2030,38,5613,5521
2030,39,4406,4542
2030,40,3184,3228
2030,41,3554,4795
2030,42,3877,4364
2030,43,3845,4238
2030,44,4371,4300
2030,45,5103,5269
2030,46,4796,5517
2030,47,5848,4816
2030,48,4938,4781
2030,49,4791,5868
2030,50,4573,6163
2030,51,5389,6492
2030,52,5397,5463
2030,53,6311,6289
2030,54,6267,7287
2030,55,6138,7679
2030,56,6068,7724
2030,57,7704,7335
2030,58,7278,6863
2030,59,7166,7896
2030,60,6786,8551
2030,61,6013,6666
2030,62,5388,6427
2030,63,5523,6842
2030,64,5277,6898
2030,65,5221,6271
2030,66,5269,6228
2030,67,3991,4615
2030,68,5364,6801
2030,69,4804,6576
2030,70,4500,5526
2030,71,4675,5152
2030,72,4626,5627
2030,73,4493,5911
2030,74,4692,6843
2030,75,4545,6279
2030,76,4602,6194
2030,77,4493,6187
2030,78,4356,6691
2030,79,4236,5940
2030,80,4540,5547
2030,81,3838,6221
2030,82,4173,6632
2030,83,4158,5659
2030,84,4420,6124
2030,85,4184,6140
2030,86,3160,5443
2030,87,1641,2695
2030,88,1443,2566
2030,89,1414,2693
2030,90,1282,2104
2030,91,984,1936
2030,92,860,1605
2030,93,456,1239
2030,94,364,854
2030,95,301,648
2030,96,213,587
2030,97,154,459
2030,98,104,273
2030,99,56,174
2030,100,113,312
2031,0,2230,2068
2031,1,2198,2247
2031,2,2329,2148
2031,3,2330,2195
2031,4,2328,2160
2031,5,2383,2338
2031,6,2352,2301
2031,7,2317,2211
2031,8,2371,2188
2031,9,2315,2159
2031,10,2407,2212
2031,11,2297,2279
2031,12,2386,2175
2031,13,2316,2369
2031,14,2522,2444
2031,15,2589,2473
2031,16,2648,2490
2031,17,2589,2567
2031,18,2820,2624
2031,19,2829,2619
2031,20,2886,2666
2031,21,2965,2824
2031,22,4524,4307
2031,23,3777,4025
2031,24,3218,2615
2031,25,1948,1892
2031,26,2006,1706
2031,27,1695,1990
2031,28,2137,2126
2031,29,2616,2545
2031,30,2129,2632
2031,31,2787,2907
2031,32,4663,4774
2031,33,4688,4842
2031,34,4922,5668
2031,35,5306,5609
2031,36,5868,6070
2031,37,5462,5713
2031,38,5249,5197
2031,39,5622,5543
2031,40,4424,4558
2031,41,3200,3252
2031,42,3566,4816
2031,43,3893,4375
2031,44,3862,4256
2031,45,4387,4316
2031,46,5106,5286
2031,47,4816,5535
2031,48,5847,4826
2031,49,4940,4799
2031,50,4794,5874
2031,51,4577,6185
2031,52,5385,6506
2031,53,5405,5464
2031,54,6307,6289
2031,55,6255,7298
2031,56,6123,7680
2031,57,6041,7730
2031,58,7675,7335
2031,59,7253,6850
2031,60,7134,7894
2031,61,6755,8559
2031,62,5973,6655
2031,63,5350,6408
2031,64,5480,6838
2031,65,5206,6890
2031,66,5174,6253
2031,67,5187,6202
2031,68,3943,4611
2031,69,5278,6758
2031,70,4719,6524
2031,71,4431,5475
2031,72,4607,5104
2031,73,4521,5559
2031,74,4382,5845
2031,75,4567,6759
2031,76,4387,6164
2031,77,4448,6075
2031,78,4332,6079
2031,79,4156,6533
2031,80,4023,5754
2031,81,4290,5337
2031,82,3569,5954
2031,83,3827,6304
2031,84,3791,5306
2031,85,3972,5688
2031,86,3742,5657
2031,87,2776,4948
2031,88,1428,2387
2031,89,1230,2261
2031,90,1142,2291
2031,91,1032,1814
2031,92,757,1590
2031,93,675,1282
2031,94,333,967
2031,95,249,633
2031,96,240,461
2031,97,154,406
2031,98,108,325
2031,99,72,199
2031,100,101,321
2032,0,2074,2008
2032,1,2237,2079
2032,2,2205,2255
2032,3,2342,2154
2032,4,2336,2202
2032,5,2338,2172
2032,6,2393,2348
2032,7,2360,2310
2032,8,2332,2218
2032,9,2386,2197
2032,10,2324,2169
2032,11,2418,2222
2032,12,2305,2293
2032,13,2392,2182
2032,14,2326,2381
2032,15,2537,2457
2032,16,2601,2481
2032,17,2655,2495
2032,18,2604,2576
2032,19,2834,2634
2032,20,2844,2626
2032,21,2892,2676
2032,22,2978,2844
2032,23,4544,4319
2032,24,3789,4033
2032,25,3219,2620
2032,26,1956,1899
2032,27,2012,1721
2032,28,1700,1997
2032,29,2155,2142
2032,30,2630,2556
2032,31,2137,2650
2032,32,2802,2929
2032,33,4683,4784
2032,34,4704,4864
2032,35,4949,5689
2032,36,5326,5635
2032,37,5877,6092
2032,38,5491,5736
2032,39,5280,5218
2032,40,5634,5559
2032,41,4434,4567
2032,42,3214,3269
2032,43,3583,4830
2032,44,3902,4387
2032,45,3886,4274
2032,46,4396,4329
2032,47,5117,5312
2032,48,4837,5546
2032,49,5859,4836
2032,50,4939,4823
2032,51,4797,5894
2032,52,4582,6195
2032,53,5383,6511
2032,54,5415,5484
2032,55,6306,6302
2032,56,6245,7300
2032,57,6096,7691
2032,58,6026,7730
2032,59,7629,7334
2032,60,7220,6837
2032,61,7096,7896
2032,62,6695,8536
2032,63,5917,6651
2032,64,5279,6398
2032,65,5429,6813
2032,66,5162,6846
2032,67,5092,6236
2032,68,5113,6157
2032,69,3895,4603
2032,70,5184,6731
2032,71,4625,6450
2032,72,4351,5435
2032,73,4505,5055
2032,74,4407,5489
2032,75,4257,5777
2032,76,4414,6667
2032,77,4210,6032
2032,78,4284,5926
2032,79,4164,5960
2032,80,3947,6319
2032,81,3801,5564
2032,82,4005,5077
2032,83,3289,5650
2032,84,3457,5914
2032,85,3400,4955
2032,86,3536,5230
2032,87,3290,5110
2032,88,2375,4404
2032,89,1195,2073
2032,90,1027,1959
2032,91,918,1902
2032,92,812,1518
2032,93,559,1281
2032,94,508,1013
2032,95,238,733
2032,96,172,455
2032,97,169,346
2032,98,107,281
2032,99,61,217
2032,100,107,311
2033,0,1960,1838
2033,1,2078,2017
2033,2,2243,2084
2033,3,2211,2265
2033,4,2355,2168
2033,5,2352,2213
2033,6,2348,2183
2033,7,2400,2354
2033,8,2375,2319
2033,9,2351,2230
2033,10,2395,2207
2033,11,2332,2175
2033,12,2428,2241
2033,13,2320,2298
2033,14,2402,2197
2033,15,2345,2386
2033,16,2547,2465
2033,17,2616,2494
2033,18,2669,2507
2033,19,2615,2589
2033,20,2842,2646
2033,21,2858,2637
2033,22,2912,2690
2033,23,3007,2857
2033,24,4562,4338
2033,25,3807,4045
2033,26,3224,2626
2033,27,1963,1905
2033,28,2014,1733
2033,29,1716,2006
2033,30,2169,2151
2033,31,2640,2567
2033,32,2145,2662
2033,33,2819,2952
2033,34,4695,4810
2033,35,4726,4891
2033,36,4979,5714
2033,37,5350,5663
2033,38,5895,6120
2033,39,5510,5752
2033,40,5296,5237
2033,41,5648,5575
2033,42,4447,4580
2033,43,3223,3287
2033,44,3592,4841
2033,45,3916,4413
2033,46,3898,4283
2033,47,4404,4352
2033,48,5126,5329
2033,49,4854,5562
2033,50,5861,4848
2033,51,4936,4845
2033,52,4793,5910
2033,53,4596,6211
2033,54,5385,6516
2033,55,5399,5502
2033,56,6298,6327
2033,57,6237,7327
2033,58,6072,7689
2033,59,5992,7747
2033,60,7591,7334
2033,61,7190,6841
2033,62,7054,7876
2033,63,6669,8518
2033,64,5872,6637
2033,65,5229,6391
2033,66,5366,6798
2033,67,5082,6817
2033,68,5022,6202
2033,69,5021,6109
2033,70,3847,4598
2033,71,5080,6663
2033,72,4539,6385
2033,73,4241,5366
2033,74,4376,5000
2033,75,4273,5430
2033,76,4138,5696
2033,77,4288,6527
2033,78,4051,5872
2033,79,4101,5750
2033,80,3937,5793
2033,81,3695,6073
2033,82,3541,5327
2033,83,3707,4842
2033,84,3021,5309
2033,85,3131,5501
2033,86,3025,4557
2033,87,3097,4774
2033,88,2782,4582
2033,89,2028,3865
2033,90,997,1778
2033,91,842,1672
2033,92,722,1553
2033,93,600,1219
2033,94,431,1004
2033,95,376,763
2033,96,154,561
2033,97,123,328
2033,98,112,242
2033,99,63,192
2033,100,115,333
2034,0,1823,1732
2034,1,1966,1852
2034,2,2088,2032
2034,3,2252,2092
2034,4,2223,2283
2034,5,2370,2183
2034,6,2356,2222
2034,7,2361,2189
2034,8,2408,2369
2034,9,2388,2328
2034,10,2366,2240
2034,11,2404,2214
2034,12,2342,2188
2034,13,2438,2255
2034,14,2331,2305
2034,15,2411,2208
2034,16,2356,2396
2034,17,2555,2475
2034,18,2631,2504
2034,19,2679,2524
2034,20,2621,2601
2034,21,2859,2656
2034,22,2868,2644
2034,23,2928,2710
2034,24,3034,2878
2034,25,4571,4362
2034,26,3826,4071
2034,27,3237,2635
2034,28,1972,1920
2034,29,2023,1746
2034,30,1729,2020
2034,31,2178,2165
2034,32,2651,2587
2034,33,2156,2675
2034,34,2851,2975
2034,35,4726,4828
2034,36,4745,4926
2034,37,4997,5738
2034,38,5376,5703
2034,39,5920,6152
2034,40,5535,5767
2034,41,5316,5271
2034,42,5660,5599
2034,43,4453,4592
2034,44,3239,3301
2034,45,3604,4864
2034,46,3926,4429
2034,47,3912,4307
2034,48,4421,4376
2034,49,5137,5347
2034,50,4867,5578
2034,51,5865,4859
2034,52,4943,4856
2034,53,4799,5928
2034,54,4602,6221
2034,55,5390,6530
2034,56,5394,5516
2034,57,6283,6337
2034,58,6223,7340
2034,59,6047,7692
2034,60,5988,7742
2034,61,7530,7323
2034,62,7150,6850
2034,63,7007,7873
2034,64,6613,8495
2034,65,5822,6613
2034,66,5166,6369
2034,67,5293,6764
2034,68,4992,6773
2034,69,4930,6158
2034,70,4925,6066
2034,71,3799,4583
2034,72,4963,6597
2034,73,4444,6319
2034,74,4147,5293
2034,75,4259,4931
2034,76,4149,5341
2034,77,3992,5604
2034,78,4127,6367
2034,79,3879,5704
2034,80,3908,5580
2034,81,3752,5566
2034,82,3438,5807
2034,83,3280,5059
2034,84,3426,4571
2034,85,2704,4929
2034,86,2824,5093
2034,87,2676,4145
2034,88,2635,4289
2034,89,2372,4020
2034,90,1691,3348
2034,91,799,1537
2034,92,683,1365
2034,93,560,1232
2034,94,449,939
2034,95,323,750
2034,96,267,579
2034,97,106,409
2034,98,70,231
2034,99,74,168
2034,100,108,327
2035,0,1743,1592
2035,1,1825,1738
2035,2,1979,1868
2035,3,2106,2044
2035,4,2268,2107
2035,5,2230,2293
2035,6,2383,2205
2035,7,2377,2235
2035,8,2375,2206
2035,9,2414,2386
2035,10,2400,2346
2035,11,2376,2254
2035,12,2411,2232
2035,13,2355,2199
2035,14,2447,2271
2035,15,2342,2320
2035,16,2421,2222
2035,17,2370,2410
2035,18,2566,2486
2035,19,2640,2511
2035,20,2692,2539
2035,21,2633,2613
2035,22,2872,2669
2035,23,2885,2657
2035,24,2943,2723
2035,25,3057,2913
2035,26,4595,4377
2035,27,3847,4082
2035,28,3245,2643
2035,29,1984,1923
2035,30,2036,1762
2035,31,1742,2028
2035,32,2192,2180
2035,33,2663,2601
2035,34,2172,2691
2035,35,2859,2998
2035,36,4749,4856
2035,37,4782,4955
2035,38,5026,5775
2035,39,5407,5737
2035,40,5927,6179
2035,41,5555,5789
2035,42,5344,5299
2035,43,5680,5621
2035,44,4471,4596
2035,45,3257,3320
2035,46,3610,4885
2035,47,3941,4443
2035,48,3923,4317
2035,49,4442,4408
2035,50,5151,5358
2035,51,4886,5594
